date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage
1923m5,134.95561,17.237322,20.6007,36.997173,60.120407
1923m6,111.91022,14.258831,21.172203,29.813917,46.665264
1923m7,113.4119,13.271605,28.15189,29.358398,42.630001
1923m8,127.90997,28.611443,30.715225,31.556738,37.026573
1923m9,84.899231,24.633972,20.674942,20.235048,19.355267
1923m10,89.000053,14.354848,29.940111,31.580664,13.124432
1923m11,59.868069,5.7803655,17.341095,20.231277,16.515327
1923m12,44.703945,5.1429319,16.615625,14.241964,8.7034225
1924m1,42.739113,8.6167564,11.029449,14.476151,8.6167564
1924m2,39.657768,4.9100094,14.730029,13.219256,6.7984748
1924m3,44.132046,7.2455602,12.844402,12.185715,11.856371
1924m4,35.311657,6.3560982,8.8279142,10.946614,9.1810312
1924m5,40.67395,4.951611,12.732716,12.379028,10.610596
1924m6,49.263916,6.8322215,21.935028,9.7089472,10.787719
1924m7,60.367264,7.873991,29.996157,15.37303,7.1240869
1924m8,67.934448,12.385839,32.278244,15.763795,7.5065689
1924m9,41.719105,5.1164937,17.710939,12.594447,6.2972236
1924m10,45.253559,4.3443418,24.255907,12.308968,4.3443418
1924m11,39.067978,4.0928359,19.720026,8.5577478,6.6973681
1924m12,35.82914,5.5405884,12.189294,11.819921,6.2793336
1925m1,41.253967,5.6684837,20.15461,8.1878099,7.243063
1925m2,40.208836,4.0546722,19.259695,11.15035,5.7441192
1925m3,31.740175,3.3251612,12.998358,11.48692,3.9297359
1925m4,36.084202,3.5439839,17.07556,11.276313,4.1883445
1925m5,21.460003,3.7870593,10.098825,4.4182358,3.1558828
1925m6,35.288872,6.0495205,15.123802,10.754704,3.3608449
1925m7,43.836956,9.0350981,15.058496,11.37753,8.3658323
1925m8,55.671875,15.212664,15.860011,12.623275,11.975926
1925m9,58.441612,17.80118,15.11421,18.472921,7.053298
1925m10,52.895107,17.521503,11.570805,13.884965,9.9178324
1925m11,54.811138,17.03171,10.219026,17.03171,10.528693
1925m12,45.539886,6.862175,15.595852,14.660101,8.4217606
1926m1,44.257427,13.277228,11.57502,12.596345,6.8088346
1926m2,39.621735,14.407904,8.4046106,10.805928,6.003293
1926m3,33.808434,4.5511355,14.95373,8.7771893,5.5263786
1926m4,26.077381,2.9802723,11.921089,7.4506803,3.7253401
1926m5,47.370747,13.010276,17.680632,7.6727266,9.0071135
1926m6,27.909775,6.7252464,9.0790834,5.3801975,6.7252464
1926m7,48.275238,5.9927878,14.981971,17.645432,9.6550474
1926m8,49.989857,8.4888439,17.292089,14.462474,9.7464504
1926m9,47.22839,4.9343095,17.974983,15.860279,8.4588156
1926m10,51.075405,8.4048138,16.486366,16.163103,10.021123
1926m11,47.948502,10.394431,13.412169,13.076864,11.06504
1926m12,38.428741,10.882476,9.8622437,11.562631,6.1213927
1927m1,22.484657,3.9103751,8.7983437,5.8655624,3.9103751
1927m2,33.982277,4.9046588,12.611979,8.4079866,8.0576534
1927m3,24.726402,5.4590759,4.1745877,8.6702976,6.422442
1927m4,26.919415,7.8372979,9.5410585,5.1112809,4.4297771
1927m5,21.496716,4.8126974,8.021163,4.1710043,4.4918509
1927m6,25.246393,8.7520828,9.4253197,4.039423,3.029567
1927m7,24.332539,5.8398094,8.1108456,2.9199047,7.4619784
1927m8,22.165897,4.8487902,9.6975803,2.4243951,5.1951318
1927m9,17.38488,3.0679202,7.8402405,3.4088001,3.0679202
1927m10,18.525866,1.8839862,5.3379612,8.7919359,2.5119817
1927m11,34.891232,6.7221637,18.565975,5.7618546,3.8412364
1927m12,18.641096,2.5711856,3.8567789,7.392159,4.8209734
1928m1,18.431353,2.5422556,8.2623301,4.131165,3.4956014
1928m2,24.45857,2.7952652,9.43402,6.988163,5.2411222
1928m3,21.320177,2.5456929,8.2735014,7.3188667,3.182116
1928m4,22.875038,3.2678628,11.110733,5.5553665,2.9410765
1928m5,18.661827,2.6659753,8.6644201,6.3316913,.99974072
1928m6,19.192232,2.399029,7.1970873,6.5116506,3.084466
1928m7,23.246273,1.7610813,13.384217,4.5788112,3.5221627
1928m8,23.541239,4.3460751,8.6921501,5.4325933,5.0704203
1928m9,23.849386,3.6949751,8.3976707,6.0463228,5.7104158
1928m10,34.012009,2.2892697,13.735618,13.081541,4.9055781
1928m11,21.947001,2.4004531,8.5730476,6.1725941,4.8009062
1928m12,21.962099,1.9097477,7.3206997,6.3658257,6.3658257
1929m1,19.940809,.96487784,9.9704046,6.432519,2.5730076
1929m2,36.436615,7.3573937,17.517605,8.0580978,3.5035207
1929m3,36.605679,4.800745,14.402235,14.402235,3.0004656
1929m4,27.463526,4.681283,3.7450264,13.731763,5.3054538
1929m5,23.899254,1.8867832,9.1194525,9.4339161,3.4591024
1929m6,28.376169,2.2070355,14.188085,8.8281422,3.1529078
1929m7,50.864258,5.0194988,29.113094,13.719964,3.0116994
1929m8,36.538361,2.3251684,24.912519,4.3181701,4.9825039
1929m9,41.305141,1.5765321,22.702063,8.1979675,8.8285799
1929m10,37.520466,4.8807111,13.116911,9.7614222,9.7614222
1929m11,20.723848,3.139977,10.98992,3.7679722,2.8259792
1929m12,28.977272,5.9746952,13.741798,5.3772254,3.8835518
1930m1,28.606098,4.1319919,14.938741,3.8141463,5.7212195
1930m2,25.502333,3.8961897,10.271772,5.3129864,6.0213842
1930m3,23.709274,1.2004695,11.104343,5.1019955,6.3024654
1930m4,23.754009,1.626987,12.690498,4.230166,5.2063584
1930m5,30.559189,6.176857,13.979203,6.501955,3.9011729
1930m6,22.541399,6.6298232,8.6187696,5.3038583,1.988947
1930m7,23.603426,.71525532,16.450872,4.6491594,1.7881383
1930m8,89.06739,4.7260251,71.617455,7.2708073,5.4531059
1930m9,44.737492,1.5697365,31.002296,8.6335506,3.5319073
1930m10,47.613022,1.6532301,28.435556,8.596796,8.9274416
1930m11,30.46699,3.3116293,15.895822,5.6297698,5.6297698
1930m12,19.072912,2.0435264,7.4929304,4.7682281,4.7682281
1931m1,29.076151,2.7838869,11.754189,6.8050566,7.7330189
1931m2,41.461021,3.8325312,18.465834,9.7555342,9.4071226
1931m3,36.779339,4.2205796,17.786728,7.8382192,6.9338093
1931m4,30.87323,2.5998509,16.899031,5.8496652,5.524683
1931m5,29.792814,1.8240498,15.200416,6.0801659,6.6881828
1931m6,25.161827,1.9864599,13.90522,4.3039966,4.9661498
1931m7,26.101395,1.6731664,16.062397,4.0155993,4.3502326
1931m8,42.565666,5.3626037,26.142693,4.0219526,7.0384173
1931m9,51.129261,3.7494791,31.018417,7.8398199,8.5215435
1931m10,25.075212,2.8209615,11.597285,4.7016025,5.9553628
1931m11,32.00721,.94138849,17.572584,7.2173119,6.2759228
1931m12,26.971533,2.2476277,12.843587,5.4585247,6.4217935
1932m1,15.597698,.30583721,5.1992326,5.8109074,4.2817211
1932m2,22.648733,3.7747891,11.324367,5.1474395,2.4021385
1932m3,17.961056,2.245132,8.3390608,4.810997,2.565865
1932m4,25.040499,1.317921,13.50869,5.9306445,4.2832432
1932m5,24.093899,3.5337718,12.85008,5.1400318,2.5700159
1932m6,19.391991,2.7702842,10.042281,4.5017123,2.0777133
1932m7,29.290932,2.8929315,20.973753,3.6161642,1.8080821
1932m8,36.565422,5.0036898,20.399658,7.3130851,3.8489921
1932m9,39.453915,1.1166202,24.193436,7.0719275,7.0719275
1932m10,17.65468,.66621435,6.9952512,5.6628222,4.3303933
1932m11,23.82394,.35035205,14.714787,5.6056328,3.1531684
1932m12,23.558969,1.3858217,14.204673,4.5039206,3.4645545
1933m1,19.136711,1.9461063,10.703585,5.5139675,.97305316
1933m2,20.011255,1.4823152,10.746785,4.8175244,2.9646304
1933m3,28.34804,1.3499067,17.886263,5.06215,4.0497198
1933m4,21.145365,1.6782036,6.7128143,7.0484548,5.7058921
1933m5,20.412346,.71622264,10.027118,6.4460039,3.223002
1933m6,26.225452,1.1081177,9.9730597,7.0180788,8.1261959
1933m7,44.823166,2.1864958,22.958206,12.390143,7.2883196
1933m8,68.072777,9.9349461,39.003857,9.9349461,9.1990232
1933m9,48.375019,2.5083342,30.816677,7.1666694,7.8833365
1933m10,26.919846,2.8842692,12.4985,6.7299614,4.8071151
1933m11,24.408947,1.6718457,11.70292,3.0093222,8.0248594
1933m12,21.517357,1.6057729,9.9557915,5.4596276,4.4961638
1934m1,36.558044,1.9241076,15.713546,9.2998533,9.6205378
1934m2,44.769108,4.6935353,18.774141,12.2754,9.0260296
1934m3,37.257465,2.9413788,11.111876,11.765515,11.438696
1934m4,34.645161,2.2249186,14.93874,8.8996744,8.5818291
1934m5,55.357159,3.479593,36.69389,7.5918393,7.5918393
1934m6,74.772629,1.9763691,54.679543,8.8936615,9.2230558
1934m7,127.62658,17.433529,75.654938,19.736069,14.802052
1934m8,103.55066,1.7316163,79.654358,16.969839,5.194849
1934m9,57.405487,1.0190322,31.929682,16.304516,8.1522579
1934m10,35.847443,1.6147497,19.376995,9.0425978,5.8130984
1934m11,32.745777,1.3365624,20.716717,6.348671,4.3438272
1934m12,50.588432,3.891418,22.699938,14.592816,9.4042606
1935m1,38.503273,3.9490535,21.390707,6.2526684,6.9108438
1935m2,24.549404,1.0830619,12.635723,5.4153099,5.4153099
1935m3,33.635857,1.5572156,18.99803,5.6059761,7.4746346
1935m4,35.4394,1.67167,18.054035,7.6896811,8.0240154
1935m5,48.990227,3.9192181,21.555698,13.390662,10.124647
1935m6,30.002926,0,15.166313,7.9128594,6.9237518
1935m7,49.735649,1.391207,23.998322,10.781855,13.564268
1935m8,45.777966,3.8735201,23.593258,10.916285,7.3949018
1935m9,46.96352,4.1745348,21.916309,11.132093,9.7405815
1935m10,66.198196,4.4359612,32.075413,13.99034,15.696479
1935m11,43.110451,5.8164892,17.791615,11.632978,7.8693676
1935m12,45.397461,3.5167048,20.460829,10.230414,11.189515
1936m1,49.428608,6.8741775,22.586582,10.802279,9.1655693
1936m2,81.371407,31.566492,26.30541,10.522164,12.977337
