DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT
19861011,381,72.469261,61.096718,29.04039
19861012,675,71.583527,68.971405,57.370899
19861013,454,136.8376,128.18198,109.66904
19861014,430,152.50146,54.134533,154.38681
19861015,525,65.739975,33.25407,42.150051
19861016,606,102.51531,48.015366,109.5484
19861017,527,111.33382,110.42623,115.47274
19861018,383,81.102188,91.166504,115.55497
19861019,651,95.428993,71.51413,135.96791
19861020,454,68.4188,51.272793,85.298149
19861021,473,58.37376,12.303303,81.871796
19861022,533,64.753258,21.836632,72.655457
19861023,599,120.99887,97.152962,101.59288
19861024,545,63.327496,42.711651,71.055702
19861025,358,96.406387,97.53289,92.718346
19861026,811,80.857735,64.580963,204.64343
19861027,430,120.39589,81.201797,115.79011
19861028,464,141.32678,87.79361,166.91965
19861029,493,112.01131,106.23765,112.2149
19861030,592,52.46983,98.30172,46.724609
19861031,545,126.65499,181.52451,71.055702
19861101,357,67.673508,16.301016,61.985371
19861102,686,45.280087,42.415905,64.515388
19861103,442,70.276329,52.664818,62.581383
19861104,480,93.47403,72.743279,138.30486
19861105,516,180.59383,124.05831,171.54091
19861106,576,137.81427,60.6194,163.27657
19861107,532,116.77496,87.510712,103.98861
19861108,360,76.69664,80.825867,61.468826
19861109,746,87.902985,54.606213,74.158096
19861110,445,155.11679,91.542099,248.63794
19861111,473,160.52785,73.819817,210.52748
19861112,474,138.3452,110.49612,128.38426
19861113,593,110.58285,78.508766,177.25412
19861114,555,80.8424,52.427589,99.679176
19861115,359,144.20677,145.89182,138.69009
19861116,729,80.484123,63.862411,83.476181
19861117,483,142.91299,132.53435,148.89964
19861118,464,163.64153,137.9614,178.84248
19861119,504,95.870796,138.55862,153.67206
19861120,659,94.270523,88.307472,134.31731
19861121,568,97.221085,61.47319,107.13757
19861122,366,132.0188,95.401016,151.15285
19861123,698,54.390881,66.698708,55.480453
19861124,459,105.2699,76.071404,108.4744
19861125,456,105.96246,38.285934,145.58406
19861126,526,124.66849,99.572548,147.24472
19861127,465,81.644806,50.059891,107.07473
19861128,521,112.61597,100.52814,127.42098
19861129,340,101.51025,85.58033,65.084641
19861130,700,59.165974,41.567589,63.225075
19861201,464,89.259018,50.167778,95.38266
19861202,464,59.506012,62.709724,47.69133
19861203,506,95.491859,57.504566,98.398705
19861204,677,25.490021,51.575737,40.858154
19861205,552,81.281761,73.797531,110.243
19861206,371,148.84521,62.743526,238.58519
19861207,731,51.935482,63.687687,52.975864
19861208,441,133.04518,145.15666,112.90192
19861209,506,129.5961,115.00913,142.13147
19861210,518,113.2682,89.875862,96.119202
19861211,655,94.846222,53.308052,101.35318
19861212,548,113.36546,63.71674,100.95245
19861213,367,103.44642,63.42738,120.59279
19861214,742,83.725441,62.743526,82.013657
19861215,452,122.17163,90.124413,146.87241
19861216,491,84.350677,71.113586,90.137589
19861217,588,70.435684,69.279312,56.450958
19861218,629,49.383369,55.511562,52.771324
19861219,565,54.977234,41.199734,88.123444
19861220,380,99.907463,61.2575,87.350433
19861221,653,84.565971,71.295097,84.719666
19861222,445,69.802551,117.69698,37.295692
19861223,451,61.22126,51.613857,49.066025
19861224,403,51.384846,28.880707,109.82023
19861225,304,79.47184,114.8578,54.594021
19861226,404,76.886482,57.618439,109.5484
19861227,270,166.17604,150.87494,143.42725
19861228,566,60.977894,41.126942,68.419365
19861229,384,62.915207,106.08395,72.033775
19861230,428,80.638985,122.37187,77.554123
19861231,442,85.893295,65.831024,87.613937
19870101,517,80.108673,90.049706,64.203415
19870102,539,57.629196,75.577431,82.110489
19870103,371,93.028267,78.429413,104.38103
19870104,732,61.294445,47.700508,83.134071
19870105,487,56.695667,71.697685,45.438969
19870106,538,109.05748,86.534752,113.11178
19870107,582,65.231674,69.993538,57.032928
19870108,676,66.372093,60.260704,65.469757
19870109,647,74.681419,35.978127,128.25798
19870110,444,147.69286,144.17587,137.05887
19870111,778,62.106529,67.320259,56.886314
19870112,510,94.742905,79.874969,108.4744
19870113,577,143.55696,131.1144,143.81787
19870114,603,120.19621,96.508499,119.26786
19870115,733,108.29607,71.453148,113.20998
19870116,632,114.68089,147.32816,113.79514
19870117,446,139.2921,169.62558,124.04022
19870118,738,88.855858,86.739952,89.954376
19870119,509,81.367752,91.465027,76.081253
19870120,533,97.129883,152.85641,93.414154
19870121,642,75.263054,117.83958,43.085625
19870122,706,83.106133,107.15723,94.031631
19870123,624,99.558136,121.2388,115.25405
19870124,462,104.58633,125.96239,119.74447
19870125,756,50.218037,46.186211,65.859459
19870126,544,95.165863,128.3705,132.20317
19870127,566,146.34694,195.35297,78.193558
19870128,615,112.23898,113.55048,89.954376
19870129,679,116.90871,94.277,138.50854
19870130,642,134.39832,99.710419,172.3425
19870131,472,116.99487,110.96432,140.649
19870201,747,83.165024,77.904449,133.30588
19870202,534,116.33759,54.489346,176.11855
19870203,601,137.82423,135.56151,165.68967
19870204,580,130.91324,120.40266,133.53572
19870205,685,75.576973,67.964523,88.838158
19870206,637,130.03511,118.76453,173.69527
19870207,449,153.73491,116.64846,172.49603
19870208,865,83.789963,100.91553,70.351601
19870209,529,117.4372,99.007866,146.40968
19870210,552,156.31108,137.05255,160.35345
19870211,596,75.281097,97.641983,64.975433
19870212,751,96.509087,116.23427,103.13012
19870213,663,93.701775,96.55217,116.81858
19870214,450,115.04496,129.32138,122.93765
19870215,801,129.26399,108.97869,158.85202
19870216,431,104.10101,135.02232,77.014305
19870217,518,79.954025,56.172413,85.439293
19870218,624,77.434105,65.282433,62.059872
19870219,736,75.02932,63.255028,52.615974
19870220,664,103.95629,87.642509,99.979408
19870221,460,97.538116,88.55703,96.212067
19870222,795,69.461105,43.920471,104.38103
19870223,529,110.9129,77.006119,146.40968
19870224,561,55.369228,20.746746,78.890465
19870225,612,112.78918,76.071404,126.55347
19870226,756,50.218037,23.093105,51.224022
19870227,711,63.104828,40.924488,70.027779
19870228,463,44.725903,62.845165,59.742916
19870301,806,72.795197,101.08247,116.684
19870302,551,125.27582,42.246552,180.72504
19870303,587,146.991,49.569523,188.49043
19870304,608,85.148407,76.571869,136.48506
19870305,786,92.211601,51.827271,119.65305
19870306,679,106.74274,42.853184,138.50854
19870307,447,131.25935,65.094658,160.89156
19870308,825,58.568344,70.538933,80.468277
19870309,542,101.88483,96.633141,142.89799
19870310,584,65.008286,39.859329,94.729355
19870311,636,37.986542,36.600391,43.492096
19870312,798,86.499962,80.218147,90.123459
19870313,665,62.279976,17.502142,99.829063
19870314,429,48.270611,67.825897,77.373344
19870315,855,60.549976,54.451107,77.644829
19870316,529,71.767174,99.007866,73.204842
19870317,567,30.435175,20.527203,48.784782
19870318,576,83.886948,111.13557,28.813513
19870319,708,82.871368,57.537052,85.952164
19870320,677,101.96008,68.767647,138.91772
19870321,440,117.65961,66.130257,138.30486
19870322,815,71.991318,57.123554,95.031555
19870323,503,137.23056,150.40359,109.98398
19870324,551,75.165482,105.61638,70.28196
19870325,622,77.68309,46.780243,115.62464
19870326,708,68.247002,65.756638,54.696831
19870327,706,63.551746,65.942917,47.015816
19870328,427,153.57289,122.65845,168.42746
19870329,839,57.591034,76.298073,85.719337
19870330,518,106.60536,112.34483,128.15894
19870331,576,113.84657,40.412933,192.09009
19870401,605,159.73184,192.37891,100.58534
19870402,734,103.44642,71.355804,120.59279
19870403,619,117.08937,56.40836,151.93425
19870404,457,67.969666,89.138367,60.527287
19870405,838,53.54121,48.611259,33.008316
19870406,557,99.141075,73.135071,129.11765
19870407,563,104.21479,51.68261,147.39417
19870408,620,100.20045,65.703606,133.8434
19870409,758,63.745228,30.709564,65.685684
19870410,618,100.52472,94.166061,98.469475
19870411,459,172.94339,152.14281,180.79066
19870412,858,92.518669,74.60849,96.716682
19870413,530,136.75156,120.7813,93.942924
19870414,572,114.64269,91.564972,116.06001
19870415,644,123.26246,72.291458,146.03618
19870416,717,81.831139,40.582024,108.02052
19870417,633,147.21393,36.773853,209.75145
19870418,423,130.54747,110.06075,143.8632
19870419,774,107.01856,112.78027,71.475372
19870420,484,121.22505,156.30786,68.580917
19870421,533,116.55585,185.61136,62.276108
19870422,600,120.7972,106.69014,101.42355
19870423,753,100.83622,38.64185,132.24368
19870424,675,81.809746,77.592834,81.958427
19870425,476,152.26538,158.93489,104.60031
19870426,831,74.758453,84.035553,53.25819
19870427,540,121.43634,129.32138,92.203239
19870428,564,183.58238,165.09113,186.36824
19870429,651,74.222549,62.574863,84.979942
19870430,711,87.375916,73.664078,70.027779
19870501,682,86.030685,68.263489,113.56411
19870502,457,75.521851,63.670265,48.421833
19870503,847,110.01937,109.93081,84.909714
19870504,540,83.08802,75.437469,102.44804
19870505,560,141.75183,93.527077,148.18378
19870506,593,104.76269,107.94955,111.94997
19870507,732,84.869232,95.401016,68.018784
19870508,642,86.014915,81.581245,86.171249
19870509,444,93.279694,104.85518,87.219276
19870510,788,70.07814,96.006355,63.184959
19870511,528,52.293163,44.086838,62.865845
19870512,577,77.760017,50.428616,86.290718
19870513,600,80.531471,96.991043,64.542267
19870514,754,68.660782,54.026836,88.045532
19870515,672,77.039032,60.6194,65.859459
19870516,466,96.282265,87.416817,94.973289
19870517,875,90.721161,86.460587,75.870094
19870518,533,116.55585,141.9381,93.414154
19870519,565,183.25745,185.3988,195.82988
19870520,595,98.609962,107.5867,92.978058
19870521,775,75.707001,52.562885,71.383148
19870522,653,126.84895,89.118866,160.96738
19870523,451,114.78987,103.22771,110.39855
19870524,733,94.170494,71.453148,98.115311
19870525,417,82.766151,41.866634,106.13322
19870526,484,78.439743,60.118412,114.30153
19870527,574,126.26885,121.66123,106.01766
19870528,689,130.23958,76.016197,160.58618
19870529,640,129.42558,109.11492,121.01675
19870530,478,93.865135,85.222252,81.015396
19870531,782,57.375362,52.092377,84.893005
19870601,477,123.00404,134.20143,104.38103
19870602,546,107.45957,117.24192,121.58669
19870603,621,122.27,103.08227,106.9023
19870604,726,114.09417,88.173676,114.30153
19870605,659,94.270523,70.645973,109.13282
19870606,471,124.57097,86.488823,140.94763
19870607,822,100.7693,63.71674,134.60327
19870608,463,163.99496,87.983231,191.17734
19870609,579,107.29581,90.457962,105.10213
19870610,612,84.591881,47.544628,126.55347
19870611,728,90.076408,31.975069,136.78502
19870612,662,99.056839,105.48874,108.63825
19870613,429,80.451012,27.130362,103.16446
19870614,762,58.881275,68.733803,94.381264
19870615,467,81.295151,74.76825,59.231201
19870616,566,79.271255,51.40868,117.29034
19870617,620,61.233604,75.089836,62.460258
19870618,695,89.387444,100.47993,103.4799
19870619,676,61.266544,68.869377,57.286034
19870620,444,124.37292,91.748276,137.05887
19870621,745,88.020973,78.113586,103.96069
19870622,457,158.59589,152.80864,157.37096
19870623,553,93.61705,94.710953,90.035706
19870624,611,112.97377,28.573465,162.97789
19870625,719,72.003105,72.844452,69.248604
19870626,665,62.279976,78.759636,66.552711
19870627,452,152.71454,141.62408,146.87241
19870628,787,48.239941,22.183464,70.294716
19870629,469,88.307426,86.857643,106.16151
19870630,563,61.302814,62.019138,98.262772
19870701,573,114.44263,132.02968,106.20267
19870702,697,79.227516,41.746502,119.05726
19870703,591,99.277374,39.387222,131.05028
19870704,382,90.349442,91.405159,101.37529
19870705,678,91.628723,68.666222,106.07452
19870706,422,98.142616,110.32156,117.98519
19870707,521,99.367043,111.69793,95.565735
19870708,576,95.870796,90.9291,86.440536
19870709,680,86.283714,68.464264,97.626961
19870710,601,114.85353,77.463722,119.66476
19870711,439,110.06579,119.3056,63.009048
19870712,756,59.348587,53.883911,51.224022
19870713,480,86.283714,96.991043,92.203239
19870714,556,49.659695,20.933317,69.649925
19870715,607,102.34641,76.698021,100.25393
19870716,708,48.747864,24.658739,62.51067
19870717,616,168.08516,75.577431,206.55919
19870718,407,161.11948,85.790596,190.2966
19870719,777,57.744572,82.386208,71.199409
19870720,441,101.74044,171.54878,137.99124
19870721,536,103.02533,86.857643,144.49762
19870722,569,169.83791,122.73031,165.28523
19870723,639,108.02344,118.39281,95.233383
19870724,612,180.46268,152.14281,189.8302
19870725,424,97.67968,13.725147,156.57153
19870726,760,45.412483,61.2575,65.512825
19870727,448,92.446838,90.9291,123.48648
19870728,535,161.27797,206.6725,103.40549
19870729,625,110.44316,55.86684,115.06964
19870730,691,59.936588,50.530785,48.036415
19870731,659,115.21953,52.984486,125.92248
19870801,429,136.76672,94.956253,154.74669
19870802,779,84.17923,82.17469,92.321602
19870803,458,135.64252,127.06249,169.10637
19870804,515,140.7346,112.99927,139.64761
19870805,574,174.37128,152.07654,163.84547
19870806,638,113.60239,82.092728,156.0807
19870807,620,122.46721,131.40721,115.99762
19870808,429,112.63142,67.825897,180.5378
19870809,776,53.371372,74.993073,64.162048
19870810,467,73.904678,87.22963,94.76992
19870811,532,136.23744,131.26607,114.38747
19870812,564,110.14942,82.545563,98.088554
19870813,675,40.904873,17.242851,65.566742
19870814,631,98.45369,46.11301,113.97547
19870815,401,86.068542,87.074249,82.77597
19870816,770,107.57451,105.8084,93.400681
19870817,470,66.089653,37.145504,70.623756
19870818,556,93.111923,104.66659,119.39987
19870819,582,53.371372,49.99538,66.538422
19870820,641,37.690235,54.472343,51.783405
19870821,615,67.343391,56.775242,80.958939
19870822,441,101.74044,52.784241,125.44659
19870823,745,83.38829,54.679508,81.683403
19870824,470,95.462837,37.145504,129.47688
19870825,511,108.06571,91.10704,119.08833
19870826,536,103.02533,43.428822,154.81888
19870827,653,137.41971,80.206985,152.49539
19870828,639,129.62813,100.17854,147.17888
19870829,427,161.65567,163.5446,168.42746
19870830,762,113.23323,129.83052,116.16156
19870831,458,120.57114,127.06249,120.79026
19870901,559,104.96051,83.283897,128.65569
19870902,571,126.93226,101.91703,135.64049
19870903,684,111.00829,110.60381,177.93607
19870904,631,120.33228,92.226021,140.27751
19870905,427,113.15897,81.772301,129.55959
19870906,750,96.637764,93.111404,81.138847
19870907,401,180.74394,203.17323,193.14392
19870908,517,73.432945,33.768639,96.305115
19870909,588,99.78389,59.382267,131.71892
19870910,755,95.997772,46.247383,102.58373
19870911,712,87.253197,65.387215,108.77911
19870912,446,154.769,143.52934,148.84827
19870913,884,54.65937,59.247921,50.065109
19870914,559,92.612213,52.052437,108.8625
19870915,607,96.660507,67.110764,118.48192
19870916,640,134.81831,81.836189,181.52512
19870917,827,125.20007,77.405182,147.16841
19870918,707,117.16035,82.312057,125.19817
19870919,450,214.7506,168.1178,233.58153
19870920,843,61.411896,20.709829,85.312599
19870921,513,141.28328,136.12778,129.40805
19870922,609,141.68098,66.890373,199.84938
19870923,700,152.84544,133.01628,173.86896
19870924,779,137.34508,104.58597,191.74486
19870925,636,162.79947,109.80118,200.06363
19870926,432,247.66623,134.70978,307.34412
19870927,815,122.80872,114.24711,61.091717
19870928,531,116.99487,131.51328,145.85823
19870929,589,158.21123,108.68266,169.06535
19870930,602,131.86217,96.6688,156.22475
19871001,769,98.738197,45.405426,136.6862
19871002,649,79.769234,53.800884,110.81437
19871003,419,123.55663,111.11146,92.423294
19871004,829,79.102081,70.198586,93.426689
19871005,524,52.692345,55.529221,42.230492
19871006,610,84.869232,104.94112,90.691704
19871007,588,105.65353,108.86749,103.49342
19871008,754,86.970322,100.33556,66.034149
19871009,594,69.724213,68.579521,74.507668
19871010,448,177.18977,168.86832,160.53241
19871011,875,86.776772,66.508141,82.192604
19871012,512,128.07739,159.12592,129.6608
19871013,533,97.129883,87.346527,62.276108
19871014,616,106.45393,85.024612,116.75085
19871015,763,81.421074,76.270805,72.505821
19871016,644,85.747795,63.255028,77.313271
19871017,478,151.62828,121.74607,127.30991
19871018,883,89.899231,52.724461,112.77406
19871019,541,108.45273,86.054893,122.7104
19871020,612,135.34702,133.12495,198.86974
19871021,626,77.186714,92.962662,70.698967
19871022,748,124.58076,132.26051,118.33571
19871023,674,128.01738,112.24482,139.53606
19871024,466,133.3139,87.416817,106.84496
19871025,911,79.559082,70.267929,103.23524
19871026,537,64.270927,32.51096,82.416298
19871027,617,89.50013,66.023071,98.629074
19871028,643,91.248718,72.403885,137.65958
