date,deregulation_index,regulation_index,foreign_deregulation_index,deregulation_proposed,deregulation_enacted
1990-03-26,106.17,105.3,209.39,105.93,106.69
1990-03-27,106.44,105.2,210.73,106.17,107.01
1990-03-28,106.78,105.59,212.15,106.43,107.53
1990-03-29,106.56,105.6,212.93,106.1,107.53
1990-03-30,106.77,105.7,213.29,106.26,107.84
1990-03-31,107.16,105.81,215.5,106.69,108.15
1990-04-01,106.34,105.41,215.67,106.56,105.95
1990-04-02,106.41,105.51,215.68,106.65,105.95
1990-04-03,106.59,105.49,216.52,106.93,105.95
1990-04-04,106.8,105.71,216.34,106.96,106.51
1990-04-05,106.97,105.97,216.73,107.3,106.34
1990-04-06,107.27,106.3,217.95,108.1,105.63
1990-04-07,107.31,106.33,219.12,108.16,105.63
1990-04-08,107.0,105.9,218.56,108.0,105.03
1990-04-09,107.75,106.09,220.1,109.11,105.03
1990-04-10,107.88,106.2,219.13,109.3,105.03
1990-04-11,108.13,106.35,218.73,109.32,105.78
1990-04-12,107.98,106.27,218.73,109.35,105.26
1990-04-13,107.85,106.05,218.04,109.14,105.26
1990-04-14,108.08,106.02,217.46,109.98,104.26
1990-04-15,108.27,105.69,217.07,110.19,104.43
1990-04-16,108.48,105.88,218.04,110.19,105.07
1990-04-17,108.01,105.67,217.55,109.48,105.07
1990-04-18,107.84,105.97,217.58,109.23,105.07
1990-04-19,107.88,106.22,217.14,109.21,105.21
1990-04-20,108.22,106.34,217.9,109.39,105.9
1990-04-21,108.29,106.49,217.9,109.5,105.9
1990-04-22,107.62,106.47,217.45,108.49,105.9
1990-04-23,107.71,106.5,217.65,108.63,105.9
1990-04-24,108.39,106.82,217.15,109.28,106.62
1990-04-25,108.32,106.62,217.26,109.45,106.06
1990-04-26,108.37,106.45,216.5,109.21,106.71
1990-04-27,109.0,106.57,217.08,110.21,106.59
1990-04-28,109.54,106.53,219.56,110.47,107.68
1990-04-29,109.59,106.43,219.73,110.47,107.84
1990-04-30,109.49,106.44,221.01,110.61,107.27
1990-05-01,110.11,106.79,221.96,111.72,106.89
1990-05-02,109.78,106.66,221.96,111.23,106.89
1990-05-03,109.96,106.62,223.66,112.01,105.85
1990-05-04,109.31,106.5,223.31,111.08,105.75
1990-05-05,109.33,106.72,222.94,110.76,106.49
1990-05-06,109.48,106.7,222.94,110.87,106.71
1990-05-07,109.58,106.7,223.29,110.54,107.7
1990-05-08,109.8,106.6,223.2,110.86,107.7
1990-05-09,110.12,106.84,223.57,111.1,108.19
1990-05-10,110.53,106.73,224.73,111.22,109.19
1990-05-11,110.95,106.77,224.82,111.55,109.78
1990-05-12,110.35,106.87,225.43,111.28,108.5
1990-05-13,110.02,106.67,225.09,110.78,108.5
1990-05-14,109.95,106.4,225.98,110.84,108.19
1990-05-15,109.98,106.25,226.6,110.85,108.26
1990-05-16,110.06,106.18,225.51,111.3,107.59
1990-05-17,109.47,106.19,225.15,110.42,107.59
1990-05-18,109.31,105.89,225.15,110.42,107.11
1990-05-19,109.38,106.02,226.56,110.53,107.11
1990-05-20,109.22,105.85,226.36,110.53,106.6
1990-05-21,109.59,105.9,227.15,111.09,106.6
1990-05-22,110.18,106.01,227.87,111.67,107.19
1990-05-23,110.65,106.29,228.35,112.1,107.77
1990-05-24,110.1,106.26,228.46,111.24,107.82
1990-05-25,110.71,106.53,229.39,111.86,108.44
1990-05-26,110.25,106.35,229.0,111.6,107.57
1990-05-27,110.09,106.1,227.21,111.72,106.84
1990-05-28,110.41,106.35,229.51,111.65,107.93
1990-05-29,110.07,106.42,227.81,111.79,106.62
1990-05-30,110.14,106.46,228.71,111.89,106.62
1990-05-31,111.1,106.56,229.92,112.0,109.31
1990-06-01,111.2,106.57,229.41,111.99,109.63
1990-06-02,111.23,106.49,230.41,112.3,109.11
1990-06-03,111.71,106.09,230.23,112.79,109.57
1990-06-04,111.86,106.07,231.36,113.01,109.57
1990-06-05,112.17,105.98,231.75,113.48,109.57
1990-06-06,113.29,106.25,231.17,114.8,110.28
1990-06-07,113.58,106.42,232.93,114.94,110.87
1990-06-08,113.97,106.34,234.22,114.78,112.39
1990-06-09,114.05,106.63,234.22,114.89,112.39
1990-06-10,114.15,106.4,234.58,115.04,112.39
1990-06-11,114.99,106.49,236.5,116.3,112.39
1990-06-12,115.81,106.61,237.8,117.14,113.17
1990-06-13,116.56,106.7,238.45,117.74,114.21
1990-06-14,117.44,106.65,239.3,119.06,114.21
1990-06-15,117.4,106.51,238.94,119.0,114.21
1990-06-16,118.25,106.54,240.41,120.16,114.44
1990-06-17,118.06,106.14,241.18,120.29,113.6
1990-06-18,118.05,106.06,242.27,120.51,113.12
1990-06-19,117.62,105.93,241.34,119.59,113.67
1990-06-20,117.28,106.02,240.42,119.69,112.46
1990-06-21,117.23,106.17,240.43,119.61,112.46
1990-06-22,117.13,106.07,240.49,119.46,112.46
1990-06-23,117.02,105.88,240.6,119.29,112.46
1990-06-24,117.01,105.83,240.6,119.53,111.98
1990-06-25,116.8,105.9,240.45,119.33,111.72
1990-06-26,116.97,106.1,241.7,119.32,112.27
1990-06-27,117.24,106.09,242.15,119.34,113.04
1990-06-28,116.99,106.12,241.94,118.69,113.61
1990-06-29,116.84,106.07,241.59,118.7,113.11
1990-06-30,116.48,105.95,240.78,118.17,113.11
1990-07-01,116.27,105.95,241.17,118.42,111.94
1990-07-02,117.03,106.07,242.73,118.77,113.56
1990-07-03,117.69,106.1,241.66,118.82,115.46
1990-07-04,117.69,106.03,241.66,118.82,115.46
1990-07-05,117.92,106.02,243.12,119.13,115.51
1990-07-06,117.68,105.97,243.12,119.13,114.79
1990-07-07,117.46,106.24,243.73,119.13,114.12
1990-07-08,117.5,106.26,242.86,118.89,114.73
1990-07-09,117.88,106.41,243.5,119.12,115.42
1990-07-10,118.25,106.42,242.9,119.3,116.17
1990-07-11,118.45,106.56,242.39,119.5,116.38
1990-07-12,118.68,106.9,242.45,120.02,116.01
1990-07-13,118.32,107.09,241.35,119.48,116.01
1990-07-14,118.0,107.39,241.79,119.2,115.63
1990-07-15,118.15,106.78,242.18,119.42,115.63
1990-07-16,118.79,107.0,243.63,119.67,117.05
1990-07-17,118.83,107.34,243.93,119.74,117.05
1990-07-18,118.32,107.52,243.05,119.74,115.48
1990-07-19,118.01,107.4,243.04,119.28,115.48
1990-07-20,118.41,107.53,243.67,119.88,115.48
1990-07-21,118.41,107.45,243.67,119.88,115.48
1990-07-22,118.7,107.24,244.04,119.97,116.17
1990-07-23,119.1,107.33,244.94,120.33,116.67
1990-07-24,119.0,107.44,243.17,119.99,117.05
1990-07-25,119.36,107.47,244.4,120.62,116.87
1990-07-26,119.49,107.4,244.82,120.81,116.87
1990-07-27,118.96,107.5,244.88,121.1,114.66
1990-07-28,119.28,107.98,243.68,121.59,114.66
1990-07-29,118.57,108.03,242.84,121.59,112.52
1990-07-30,118.79,107.99,244.44,121.29,113.77
1990-07-31,118.52,108.01,243.53,121.29,112.96
1990-08-01,118.45,108.24,243.07,121.49,112.35
1990-08-02,118.84,108.31,244.14,121.88,112.75
1990-08-03,118.93,108.32,244.11,122.35,112.07
1990-08-04,119.18,108.64,244.11,122.72,112.07
1990-08-05,119.04,108.25,244.11,122.42,112.23
1990-08-06,119.32,108.52,244.46,122.86,112.22
1990-08-07,119.31,108.79,243.89,122.53,112.83
1990-08-08,118.95,108.97,243.06,122.53,111.74
1990-08-09,119.19,109.01,244.14,122.29,112.96
1990-08-10,119.57,108.88,245.0,122.58,113.54
1990-08-11,119.23,108.27,245.0,122.58,112.52
1990-08-12,119.06,107.95,245.0,122.31,112.52
1990-08-13,119.12,107.75,245.39,122.67,111.99
1990-08-14,119.13,107.44,245.84,122.86,111.63
1990-08-15,119.29,107.52,245.84,123.1,111.63
1990-08-16,119.33,107.47,245.47,123.16,111.63
1990-08-17,119.64,107.27,245.9,123.63,111.63
1990-08-18,119.27,107.12,245.9,123.07,111.63
1990-08-19,118.97,107.05,244.75,122.81,111.24
1990-08-20,118.74,107.15,245.67,122.48,111.24
1990-08-21,117.96,106.99,245.43,122.17,109.48
1990-08-22,117.99,106.88,245.04,121.92,110.09
1990-08-23,118.97,106.93,245.93,122.11,112.66
1990-08-24,118.88,106.78,245.46,122.08,112.44
1990-08-25,118.82,106.99,245.88,122.36,111.7
1990-08-26,118.49,107.01,245.56,122.02,111.4
1990-08-27,118.52,107.04,246.11,122.24,111.05
1990-08-28,118.29,107.07,245.89,122.24,110.35
1990-08-29,118.44,107.19,245.49,122.83,109.59
1990-08-30,118.09,107.15,245.43,122.34,109.55
1990-08-31,117.76,106.81,245.02,122.19,108.84
1990-09-01,117.58,106.76,245.18,121.92,108.84
1990-09-02,117.61,106.76,244.85,121.54,109.71
1990-09-03,117.61,106.88,244.85,121.54,109.71
1990-09-04,117.51,106.7,244.63,121.39,109.71
1990-09-05,117.45,106.74,245.36,121.3,109.71
1990-09-06,117.37,106.74,245.36,120.88,110.32
1990-09-07,117.56,106.9,245.57,121.16,110.32
1990-09-08,117.31,106.63,244.72,120.79,110.32
1990-09-09,116.81,106.19,244.73,119.97,110.48
1990-09-10,117.49,106.27,246.43,120.1,112.26
1990-09-11,117.25,106.35,245.27,119.74,112.26
1990-09-12,117.4,106.37,244.01,119.67,112.85
1990-09-13,116.6,106.28,243.59,119.03,111.74
1990-09-14,116.76,106.21,243.96,119.53,111.18
1990-09-15,117.24,106.51,244.51,119.89,111.91
1990-09-16,116.96,106.35,243.39,119.35,112.16
1990-09-17,117.32,106.67,243.7,119.9,112.16
1990-09-18,117.01,106.72,244.07,119.66,111.68
1990-09-19,117.42,106.81,244.56,120.28,111.68
1990-09-20,117.42,106.73,245.31,119.86,112.51
1990-09-21,117.69,106.61,244.58,119.75,113.55
1990-09-22,118.76,106.83,243.83,119.9,116.51
1990-09-23,118.5,106.75,243.83,119.9,115.71
1990-09-24,118.42,106.8,243.43,119.78,115.71
1990-09-25,118.29,106.73,242.44,119.23,116.43
1990-09-26,118.62,106.85,243.29,119.97,115.92
1990-09-27,118.78,106.98,243.65,119.97,116.41
1990-09-28,118.91,107.14,244.49,120.17,116.41
1990-09-29,118.74,107.18,245.01,120.17,115.9
1990-09-30,118.7,106.9,245.17,120.04,116.04
1990-10-01,118.81,106.93,244.99,120.2,116.04
1990-10-02,118.0,107.04,245.01,120.23,113.55
1990-10-03,118.15,106.98,244.71,120.21,114.01
1990-10-04,118.27,106.85,243.85,120.66,113.49
1990-10-05,118.45,107.03,244.65,120.92,113.49
1990-10-06,118.71,106.81,244.98,120.37,115.41
1990-10-07,118.46,106.85,244.55,119.99,115.41
1990-10-08,118.58,107.0,244.84,119.9,115.96
1990-10-09,118.26,106.98,246.03,119.41,115.96
1990-10-10,118.45,107.0,246.47,119.41,116.54
1990-10-11,118.09,106.88,245.69,119.14,116.02
1990-10-12,118.29,107.0,245.33,119.43,116.02
1990-10-13,117.84,106.62,244.99,119.32,114.87
1990-10-14,116.95,106.28,244.13,118.43,114.0
1990-10-15,117.42,106.14,244.77,118.85,114.57
1990-10-16,117.42,106.23,245.15,118.85,114.57
1990-10-17,117.45,106.46,244.79,119.13,114.09
1990-10-18,117.21,106.45,244.79,118.78,114.09
1990-10-19,117.07,106.56,245.2,118.56,114.09
1990-10-20,117.28,106.73,245.85,118.87,114.09
1990-10-21,117.27,106.74,246.12,118.98,113.85
1990-10-22,117.64,106.84,247.14,119.63,113.66
1990-10-23,117.68,107.08,246.15,120.01,113.0
1990-10-24,117.72,107.25,246.12,120.08,113.0
1990-10-25,117.43,107.2,246.19,119.64,113.0
1990-10-26,117.63,107.0,245.47,119.94,113.0
1990-10-27,117.07,106.93,245.63,119.79,111.61
1990-10-28,116.88,106.75,243.78,119.5,111.61
1990-10-29,116.73,107.0,244.13,119.27,111.61
1990-10-30,117.05,107.06,243.3,119.75,111.61
1990-10-31,117.75,106.99,243.75,120.14,112.97
1990-11-01,117.64,106.93,243.4,119.97,112.97
1990-11-02,117.64,106.84,244.32,119.97,112.97
1990-11-03,117.48,106.84,244.51,119.72,112.97
1990-11-04,117.64,106.6,244.67,119.9,113.12
1990-11-05,118.09,106.59,244.5,120.09,114.07
1990-11-06,117.83,106.79,243.45,119.71,114.07
1990-11-07,118.03,107.01,243.67,120.01,114.07
1990-11-08,118.01,106.97,243.27,119.98,114.07
1990-11-09,118.21,106.93,244.22,120.01,114.6
1990-11-10,118.03,106.89,243.07,119.51,115.07
1990-11-11,118.1,106.88,243.24,119.61,115.07
1990-11-12,118.63,107.0,244.51,120.11,115.67
1990-11-13,118.78,106.99,244.44,120.57,115.23
1990-11-14,119.1,106.92,246.62,121.03,115.25
1990-11-15,119.21,107.0,246.23,120.77,116.1
1990-11-16,119.62,106.96,248.15,121.13,116.61
1990-11-17,119.37,106.55,247.39,121.25,115.63
1990-11-18,119.75,106.58,247.94,121.57,116.12
1990-11-19,119.9,106.54,247.38,121.8,116.12
1990-11-20,119.51,106.51,246.48,121.2,116.12
1990-11-21,119.94,106.31,246.06,121.86,116.12
1990-11-22,119.68,106.06,246.06,121.46,116.12
1990-11-23,119.7,106.21,246.19,121.5,116.12
1990-11-24,119.85,106.22,248.07,121.68,116.2
1990-11-25,119.43,105.98,246.98,121.77,114.74
1990-11-26,119.7,106.27,247.21,121.68,115.74
1990-11-27,119.77,106.56,247.51,121.78,115.74
1990-11-28,119.71,106.52,246.33,121.44,116.26
1990-11-29,120.47,106.46,247.07,122.57,116.26
1990-11-30,121.22,106.66,246.82,123.69,116.26
1990-12-01,121.78,106.96,245.14,124.79,115.74
1990-12-02,121.79,106.79,245.48,124.57,116.2
1990-12-03,122.41,106.91,246.07,125.19,116.83
1990-12-04,121.95,106.73,245.48,124.04,117.76
1990-12-05,123.32,106.4,247.39,125.25,119.46
1990-12-06,123.31,106.53,247.1,124.89,120.15
1990-12-07,123.33,106.47,247.44,125.15,119.69
1990-12-08,123.28,106.4,247.86,125.51,118.8
1990-12-09,123.65,106.23,246.66,125.75,119.45
1990-12-10,123.95,106.32,248.26,126.29,119.27
1990-12-11,123.9,106.31,247.58,126.21,119.27
1990-12-12,123.9,106.36,247.06,126.21,119.27
1990-12-13,123.37,106.32,245.73,126.21,117.65
1990-12-14,123.21,106.38,245.74,126.21,117.19
1990-12-15,123.41,106.58,245.58,126.11,117.99
1990-12-16,123.41,106.51,245.09,126.11,117.99
1990-12-17,123.76,106.59,244.97,126.09,119.11
1990-12-18,124.07,106.79,245.57,126.54,119.11
1990-12-19,124.14,106.96,245.15,126.29,119.85
1990-12-20,123.77,107.19,244.39,125.89,119.51
1990-12-21,123.68,107.13,244.05,125.52,120.02
1990-12-22,123.53,107.15,243.21,125.28,120.02
1990-12-23,123.87,107.22,243.43,125.57,120.49
1990-12-24,123.8,107.44,243.98,125.57,120.28
1990-12-25,123.8,107.82,244.84,125.57,120.28
1990-12-26,123.55,107.99,244.1,125.74,119.18
1990-12-27,123.3,107.87,244.13,125.17,119.57
1990-12-28,122.88,108.07,243.85,125.17,118.28
1990-12-29,122.88,108.49,243.49,125.17,118.28
1990-12-30,122.36,108.72,241.82,125.47,116.13
1990-12-31,123.3,109.0,243.15,126.42,117.05
1991-01-01,123.16,109.25,243.36,126.69,116.06
1991-01-02,123.91,109.56,243.2,127.82,116.06
1991-01-03,123.59,109.64,241.84,127.62,115.47
1991-01-04,123.65,110.1,242.85,127.44,116.04
1991-01-05,123.15,110.35,242.51,127.16,115.09
1991-01-06,122.79,110.28,242.15,126.9,114.51
1991-01-07,123.5,110.66,241.63,128.07,114.29
1991-01-08,123.39,110.82,241.09,127.56,114.99
1991-01-09,123.76,111.0,241.51,128.11,114.99
1991-01-10,123.58,110.95,240.7,128.11,114.45
1991-01-11,123.13,110.64,238.57,127.71,113.9
1991-01-12,122.78,110.46,238.57,127.45,113.37
1991-01-13,123.1,110.53,239.16,127.94,113.37
1991-01-14,123.1,110.52,240.06,127.94,113.37
1991-01-15,123.08,110.49,239.08,127.91,113.37
1991-01-16,123.85,110.85,239.48,128.7,114.08
1991-01-17,124.01,110.7,239.48,128.94,114.08
1991-01-18,124.31,110.58,239.83,129.4,114.08
1991-01-19,124.16,110.77,239.47,129.4,113.61
1991-01-20,123.52,110.65,239.2,128.78,112.92
1991-01-21,123.63,110.61,240.17,129.06,112.67
1991-01-22,123.79,110.51,240.53,129.06,113.16
1991-01-23,123.4,110.26,240.88,128.59,112.94
1991-01-24,123.97,110.25,240.82,128.98,113.88
1991-01-25,124.36,110.03,241.2,129.23,114.56
1991-01-26,123.71,109.98,241.07,128.58,113.9
1991-01-27,123.62,109.94,241.45,128.39,114.02
1991-01-28,123.76,110.16,241.38,128.39,114.45
1991-01-29,124.08,110.13,240.69,128.87,114.45
1991-01-30,124.64,109.91,242.19,129.54,114.78
1991-01-31,124.76,110.13,242.18,129.72,114.78
1991-02-01,124.86,110.1,242.53,129.87,114.78
1991-02-02,124.87,110.52,242.72,129.87,114.81
1991-02-03,125.02,110.25,241.88,129.87,115.25
1991-02-04,124.97,110.36,242.89,129.79,115.25
1991-02-05,125.4,110.34,241.8,130.44,115.25
1991-02-06,126.95,110.53,242.66,132.74,115.27
1991-02-07,127.15,110.45,242.33,133.04,115.27
1991-02-08,127.13,110.4,242.33,133.77,113.76
1991-02-09,127.32,110.22,241.24,134.05,113.76
1991-02-10,127.39,109.94,241.24,134.07,113.93
1991-02-11,127.34,110.03,241.3,134.0,113.93
1991-02-12,126.49,109.91,240.91,133.09,113.19
1991-02-13,126.5,109.83,240.48,133.11,113.19
1991-02-14,126.69,109.83,241.59,133.33,113.31
1991-02-15,126.47,109.89,241.6,132.99,113.31
1991-02-16,127.21,109.91,242.06,134.13,113.27
1991-02-17,127.06,109.39,240.4,134.14,112.79
1991-02-18,126.95,109.38,240.87,134.05,112.62
1991-02-19,126.85,109.29,239.81,134.26,111.91
1991-02-20,126.71,109.19,239.33,134.04,111.91
1991-02-21,127.47,109.24,239.28,135.02,112.25
1991-02-22,127.47,109.25,239.15,134.84,112.59
1991-02-23,127.51,109.08,239.26,134.91,112.59
1991-02-24,127.37,108.86,238.92,134.69,112.59
1991-02-25,127.57,108.79,239.85,135.0,112.59
1991-02-26,127.61,108.97,238.32,134.62,113.46
1991-02-27,128.2,109.18,238.69,135.51,113.46
1991-02-28,128.59,109.23,238.38,136.37,112.92
1991-03-01,128.43,109.17,238.0,136.12,112.92
1991-03-02,128.58,109.07,237.21,136.54,112.54
1991-03-03,127.57,108.81,235.1,135.38,111.83
1991-03-04,127.49,108.79,234.76,135.26,111.83
1991-03-05,127.68,109.05,234.22,135.67,111.57
1991-03-06,127.62,109.02,233.81,135.04,112.65
1991-03-07,127.0,109.24,232.45,134.93,111.01
1991-03-08,127.13,109.25,232.06,135.12,111.01
1991-03-09,126.73,109.27,233.46,134.52,111.01
1991-03-10,126.66,109.13,232.58,134.29,111.26
1991-03-11,126.43,109.04,232.58,133.95,111.26
1991-03-12,126.69,109.17,231.98,133.16,113.66
1991-03-13,126.88,109.1,231.99,132.89,114.76
1991-03-14,127.08,109.22,232.28,132.96,115.25
1991-03-15,126.93,109.07,231.69,132.96,114.77
1991-03-16,126.47,109.0,231.12,132.58,114.14
