n_month,year,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_ZAF
9,1906,.015797788,.015797788,.063191153,.094786733,.047393367,.047393367,.015797788,.12638231,.063191153,.33175355,.015797788,.50552922,.031595577,.30015796,.48973143,0,0,.18957347,0,.18957347,.1421801,0,.094786733,.015797788,.015797788,.015797788,.031595577,.23696682,0,.3949447,0,0,.07898894,.063191153,0,0,2.3064771,.07898894,.015797788
10,1906,0,0,.057996232,.014499058,.028998116,0,0,.1014934,.043497171,.17398869,.028998116,.20298681,.043497171,.27548209,.23198493,0,0,.11599246,0,.086994343,.086994343,.014499058,.11599246,0,.014499058,.014499058,.014499058,.15948963,0,.20298681,0,.014499058,.028998116,0,0,0,1.4064085,.043497171,.014499058
11,1906,0,0,.014766687,.029533373,.029533373,.014766687,0,0,0,.14766686,0,.088600121,.014766687,.088600121,.14766686,0,0,.059066746,0,.088600121,.044300061,0,.014766687,0,.014766687,.014766687,.014766687,.044300061,0,.17720024,0,0,.014766687,.014766687,0,0,1.033668,0,.014766687
12,1906,0,0,.014255168,0,0,0,0,.085531004,0,.19957234,0,.085531004,0,.21382751,.17106201,0,0,.15680684,0,.071275838,.19957234,.028510336,.071275838,0,.014255168,0,0,.11404134,0,.15680684,0,0,.014255168,.014255168,0,0,.98360658,0,0
1,1907,.013229263,.026458526,.013229263,0,.026458526,0,0,.052917052,0,.15875116,0,.11906337,0,.22489747,.15875116,0,0,.092604838,0,.03968779,.066146314,0,.026458526,0,.026458526,0,.026458526,.026458526,.013229263,.22489747,0,0,.013229263,0,0,0,1.0318825,.013229263,.013229263
2,1907,.071983874,0,.014396776,.028793551,.043190327,.043190327,.014396776,.1151742,.014396776,.12957098,.014396776,.15836452,0,.12957098,.35991937,0,0,.10077742,0,.10077742,.2879355,0,.24474518,0,.014396776,0,0,.043190327,.014396776,.21595162,0,.014396776,.028793551,.028793551,0,0,1.4252807,.071983874,.043190327
3,1907,0,.01198897,0,0,.01198897,.01198897,0,.023977941,.03596691,.20381249,0,.10790073,0,.20381249,.25176838,0,.01198897,.10790073,.01198897,.03596691,.095911764,0,.15585661,0,.01198897,.01198897,.01198897,.01198897,0,.20381249,0,0,.023977941,0,0,0,1.1389521,.059944849,.01198897
4,1907,0,0,.013027619,.013027619,.026055237,0,0,.07816571,.013027619,.19541427,0,.091193333,.013027619,.22146952,.19541427,0,0,.07816571,0,.13027619,.065138094,0,.07816571,0,0,.013027619,.013027619,.013027619,.013027619,.10422095,0,.026055237,.026055237,.039082855,0,0,.9640438,.013027619,0
5,1907,.012958404,.051833615,0,.012958404,.012958404,0,.012958404,.10366723,0,.27212647,.012958404,.064792015,.012958404,.20733446,.3239601,0,0,.051833615,0,.11662563,.10366723,.025916807,.12958403,0,.064792015,.012958404,.064792015,.025916807,0,.20733446,0,0,.025916807,.064792015,0,0,1.0107554,0,0
6,1907,.025223862,.012611931,0,.050447725,.037835792,.025223862,.012611931,.23962669,0,.34052214,.012611931,.11350738,.050447725,.46664146,.44141757,0,0,.075671583,0,.13873124,.55492496,.025223862,.15134317,0,.012611931,.025223862,.012611931,.17656703,.025223862,.4035818,0,.025223862,.063059658,.025223862,0,.012611931,1.5638794,.025223862,.012611931
7,1907,.013065064,.078390382,.013065064,.052260257,.013065064,.026130129,.013065064,.13065064,0,.33969167,0,.15678076,.026130129,.33969167,.40501699,0,0,.11758558,.013065064,.18291089,.6532532,.06532532,.052260257,0,.06532532,.026130129,.026130129,.23517115,.039195191,.37888685,0,.013065064,.052260257,.052260257,.026130129,0,1.5939378,.013065064,.039195191
8,1907,.012693577,0,.025387155,0,.03808073,.05077431,0,.13962935,0,.330033,0,.24117796,.025387155,.45696878,.36811373,0,0,.088855043,0,.13962935,.19040366,.012693577,.05077431,0,.063467883,0,.012693577,.05077431,.025387155,.19040366,0,.03808073,.025387155,.05077431,.012693577,0,1.2820513,.012693577,.012693577
9,1907,0,0,.01304972,.02609944,0,.01304972,0,.02609944,0,.20879552,0,.14354691,0,.26099437,.22184522,0,0,.02609944,0,.039149158,.11744747,0,.039149158,0,.01304972,0,0,.091348037,.02609944,.13049719,0,.039149158,.02609944,0,0,0,.82213235,0,.01304972
10,1907,.026402641,0,0,0,.03960396,0,0,.092409238,0,.11881188,0,.066006601,0,.14521453,.17161717,0,0,.026402641,0,.092409238,.25082508,.026402641,.052805282,0,.026402641,0,.013201321,.066006601,0,.092409238,0,.026402641,.013201321,0,0,0,.91089112,.013201321,.026402641
11,1907,0,0,.013760837,.013760837,.041282509,0,0,.055043347,0,.096325859,0,.055043347,0,.19265172,.1513692,0,0,.082565017,.013760837,.068804182,.11008669,0,.013760837,.013760837,0,.027521674,.013760837,.013760837,.041282509,.041282509,0,.027521674,.041282509,0,0,0,.71556354,0,.013760837
12,1907,0,0,0,0,.012704866,0,.012704866,.050819464,0,.088934064,0,.038114596,0,.10163893,.20327786,0,0,.012704866,.025409732,.088934064,.11434379,.012704866,.050819464,0,0,0,.012704866,.11434379,.012704866,.15245838,0,0,.012704866,.012704866,0,0,.92745519,0,.012704866
1,1908,.039411455,.013137151,.026274303,.013137151,.026274303,.013137151,.013137151,.14450867,0,.36784026,.013137151,.19705728,0,.36784026,.38097739,0,0,.091960065,0,.17078297,.39411455,.026274303,.013137151,0,0,.013137151,0,.11823437,0,.26274303,0,.013137151,.026274303,.052548606,.013137151,0,1.300578,0,.039411455
2,1908,0,0,0,.042547155,.02836477,0,0,.042547155,0,.08509431,0,.12764147,.02836477,.17018862,.28364772,0,0,.042547155,0,.070911929,.18437101,0,.02836477,0,0,0,.05672954,.042547155,.18437101,.18437101,0,0,.02836477,.070911929,0,0,.76584882,.014182385,0
3,1908,.012688745,0,0,0,.02537749,0,.038066234,.1395762,0,.11419871,.012688745,.11419871,0,.20301992,.15226494,0,.012688745,.050754979,0,.10150996,.30452988,.02537749,0,0,.012688745,0,.02537749,.076132469,.10150996,.088821217,0,.012688745,.02537749,.02537749,0,0,1.0150996,.012688745,0
4,1908,.013689253,.013689253,0,0,.013689253,.013689253,0,.054757014,.027378507,.10951403,0,.082135521,0,.16427104,.19164956,0,0,.095824778,0,.082135521,.17796031,0,.04106776,0,.013689253,0,0,.082135521,0,.17796031,0,.013689253,.054757014,.068446271,0,0,.862423,.10951403,0
5,1908,0,.013173494,0,.013173494,.039520483,0,0,.092214465,.039520483,.052693978,.026346989,.052693978,0,.17125544,.10538796,0,0,.18442893,0,.052693978,.079040967,0,.039520483,0,0,0,.039520483,.026346989,0,.10538796,0,0,0,0,0,0,.85627717,.039520483,0
6,1908,.014277556,0,.014277556,.028555112,.028555112,.014277556,0,.028555112,.014277556,.19988579,0,.028555112,.014277556,.27127355,.29982868,0,.014277556,.14277555,0,.071387775,.085665338,.014277556,.15705311,0,.071387775,.014277556,.014277556,.071387775,.028555112,.29982868,0,.028555112,.042832669,.057110224,0,0,1.1707596,.057110224,0
7,1908,.013392259,.040176779,.013392259,.026784519,.040176779,0,0,.10713807,.013392259,.2008839,.013392259,.040176779,.013392259,.37498325,.16070712,0,0,.18749163,0,.080353558,.12053034,.026784519,.24106067,0,.053569037,.013392259,0,.10713807,.013392259,.14731485,0,.026784519,.14731485,.066961296,.040176779,0,1.1115575,.053569037,0
8,1908,.013166557,.013166557,0,.026333114,.065832786,0,.013166557,.065832786,0,.22383147,0,.03949967,0,.15799868,.23699802,0,0,.10533246,0,.026333114,.11849901,0,.026333114,0,.10533246,.013166557,0,0,.013166557,.065832786,0,0,.052666228,.092165902,0,0,.92165899,.052666228,.013166557
9,1908,.013804528,.013804528,0,.055218112,.069022641,.013804528,0,.041413583,0,.22087245,0,.11043622,.069022641,.22087245,.16565433,0,0,.055218112,0,.013804528,.13804528,0,.027609056,0,0,0,0,.15184981,.041413583,.1932634,0,.055218112,.013804528,.082827166,0,0,.67642188,.041413583,0
10,1908,0,0,.013383297,0,.013383297,.013383297,0,.040149894,0,.65578157,0,.053533189,0,.6156317,.72269809,0,0,.040149894,.013383297,.22751606,.080299787,0,.080299787,0,.066916488,0,0,.053533189,.013383297,.48179871,0,0,.066916488,.73608136,0,0,1.2847966,.040149894,.053533189
11,1908,0,.013875399,.013875399,0,.013875399,.013875399,.013875399,.097127795,.027750798,.48563898,0,.12487859,0,.41626197,.41626197,0,0,.041626196,.013875399,.11100319,.15262939,.013875399,0,0,.097127795,0,0,.083252393,.013875399,.22200638,0,.013875399,.041626196,.12487859,0,0,1.0822811,.055501595,.055501595
12,1908,0,.014306151,0,.028612303,.028612303,0,.042918455,.10014306,.028612303,.48640916,0,.15736766,0,.38626608,.40057224,0,0,.057224605,.057224605,.15736766,.14306152,0,.042918455,0,.24320458,0,.014306151,.014306151,0,.10014306,0,0,.071530759,.11444921,0,0,1.2446352,.3004292,.028612303
1,1909,.014457135,0,0,.014457135,0,.014457135,.014457135,.17348562,.014457135,.20239988,0,.028914269,0,.17348562,.27468556,0,0,.086742811,.014457135,.072285675,.13011421,0,0,0,.057828538,0,.028914269,.028914269,0,.13011421,0,0,.043371405,.11565708,0,0,.82405668,.043371405,0
2,1909,.031903014,.015951507,.015951507,0,.079757534,0,0,.095709048,0,.2073696,0,.015951507,.015951507,.1914181,.33498165,0,0,.095709048,0,.12761205,.41473919,0,.015951507,0,.047854524,0,0,.031903014,0,.25522411,0,0,.047854524,.063806027,0,.031903014,1.2282661,.015951507,.015951507
3,1909,.014626298,.029252596,0,0,.087757789,0,0,.014626298,0,.29252595,0,.058505192,0,.27789965,.36565745,0,.014626298,.13163668,0,.14626297,.029252596,0,.043878894,0,.029252596,0,0,.029252596,0,.17551558,0,.014626298,.073131487,.073131487,0,0,1.1701038,.029252596,.058505192
4,1909,0,0,.044411547,0,0,.014803849,0,.044411547,.014803849,.28127313,0,.17764619,0,.32568467,.51813471,0,0,.10362694,.014803849,.20725389,.074019246,0,.014803849,0,.029607698,0,.029607698,.029607698,0,.19245003,0,0,.044411547,.38490006,0,0,1.1991118,.044411547,0
5,1909,.013760837,.013760837,.068804182,0,.027521674,.027521674,.013760837,.041282509,.027521674,.28897756,.027521674,.082565017,.013760837,.3440209,.22017339,0,0,.013760837,0,.12384753,.096325859,0,.041282509,0,.055043347,0,.068804182,.068804182,.027521674,.12384753,0,.027521674,.041282509,.13760836,0,0,.99078023,.013760837,.013760837
6,1909,.014622021,0,0,.029244041,.043866061,0,.014622021,.029244041,0,.24857435,.014622021,.029244041,.029244041,.11697616,.29244041,0,0,.043866061,.014622021,.11697616,.13159819,0,.058488082,0,.043866061,.014622021,.043866061,.13159819,0,.11697616,0,.058488082,.043866061,.16084222,0,0,.87732124,.014622021,.043866061
7,1909,.072358899,.028943559,.028943559,.028943559,.072358899,.01447178,.043415342,.057887118,.10130246,.15918958,0,.33285093,0,.27496383,.40520984,0,0,.057887118,0,.01447178,.057887118,0,.043415342,.043415342,.01447178,0,.072358899,.028943559,0,.17366137,0,0,.028943559,.057887118,0,0,1.0998553,.057887118,.01447178
8,1909,.040606387,0,.013535463,.027070927,.040606387,.013535463,.040606387,.10828371,.013535463,.17596102,0,.23010287,.013535463,.24363834,.24363834,0,.027070927,.054141853,0,.094748244,.10828371,0,.13535462,.027070927,.040606387,0,.054141853,.040606387,.040606387,.13535462,0,.081212774,.067677312,.18949649,.013535463,0,1.0557661,0,.027070927
9,1909,0,.042492919,.056657225,0,.070821531,.014164306,0,.084985837,0,.19830029,0,.15580736,0,.28328612,.29745042,0,0,.042492919,0,.028328612,.084985837,.028328612,.042492919,0,0,.014164306,.014164306,.014164306,.014164306,.056657225,0,0,0,.014164306,0,0,.77903682,0,0
10,1909,.026096033,.013048016,0,0,.013048016,.03914405,.013048016,.052192066,.03914405,.19572026,.03914405,.14352818,0,.3131524,.32620043,0,0,.11743215,.013048016,.11743215,.052192066,.013048016,.03914405,0,.026096033,.026096033,.013048016,.013048016,.026096033,.14352818,0,.026096033,.078288101,0,0,0,.90031314,.013048016,0
11,1909,.042559229,0,0,.042559229,.11349127,.028372819,.056745637,.014186409,.014186409,.1560505,0,.056745637,0,.14186409,.32628742,0,0,.028372819,0,.042559229,.042559229,.014186409,.056745637,0,0,.014186409,.028372819,.014186409,0,.014186409,0,.014186409,.070932046,.014186409,0,0,1.0072351,.042559229,.014186409
12,1909,.026493575,0,.026493575,.013246788,.039740361,.026493575,.039740361,.06623394,.013246788,.11922109,.026493575,0,.013246788,.092727512,.19870181,0,0,.1059743,0,.079480723,.052987151,.026493575,.14571467,0,.013246788,.013246788,.026493575,.039740361,.013246788,.092727512,0,.013246788,.079480723,.013246788,0,0,1.059743,0,0
1,1910,.024108004,.012054002,.024108004,0,.048216008,0,.012054002,.060270011,0,.25313404,.036162008,.096432015,0,.15670203,.19286403,0,0,.036162008,0,.048216008,.072324015,.012054002,.048216008,0,.024108004,.024108004,.024108004,.072324015,.024108004,.072324015,0,.024108004,.060270011,.024108004,0,0,.90405017,0,0
2,1910,0,.027281407,.013640704,0,.040922113,0,0,.040922113,0,.20461056,0,.054562815,0,.12276634,.16368845,0,0,.081844226,0,.054562815,.054562815,.013640704,.081844226,0,0,0,0,.027281407,.013640704,.081844226,0,0,.054562815,.068203516,0,0,.94120854,0,.013640704
3,1910,.049800798,.024900399,.0124502,.0124502,.24900399,.0124502,.074701197,.074701197,0,.124502,.037350599,.062250998,0,.31125498,.16185258,0,0,.099601597,0,.099601597,.17430279,0,.062250998,0,.037350599,0,.037350599,.062250998,0,.049800798,0,0,.074701197,.037350599,0,0,1.1080678,0,0
4,1910,.027103944,.013551972,.027103944,.013551972,.094863802,0,.013551972,.040655915,.040655915,.16262366,.013551972,.067759857,0,.081311829,.14907169,0,0,.067759857,0,.054207888,.040655915,0,.040655915,0,.040655915,.013551972,.094863802,0,.013551972,.067759857,0,.013551972,.027103944,.054207888,0,0,.8673262,.013551972,.013551972
5,1910,.076374747,0,.050916497,.050916497,.025458248,0,.025458248,.050916497,.025458248,.12729125,.012729124,.15274949,0,.15274949,.12729125,0,0,.11456212,.012729124,.063645624,.012729124,0,.050916497,0,.050916497,.038187373,.10183299,.025458248,0,.063645624,0,.012729124,.063645624,.038187373,0,.012729124,1.0565174,.012729124,0
6,1910,.079449154,.013241526,.013241526,.066207625,.013241526,0,0,.092690676,0,.15889831,.013241526,.15889831,.013241526,.10593221,.11917373,0,0,.092690676,0,.079449154,.079449154,0,.11917373,0,.013241526,0,.11917373,.052966103,0,.039724577,0,.026483051,.052966103,.026483051,0,0,.95338982,.013241526,0
7,1910,.02543235,.012716175,0,.012716175,.02543235,0,0,.089013226,0,.16531028,0,.16531028,.012716175,.16531028,.19074263,0,0,.038148526,.012716175,.12716176,.063580878,0,.038148526,0,.012716175,.13987793,.012716175,.038148526,.038148526,.089013226,0,0,.038148526,0,0,0,1.1190234,0,.012716175
8,1910,0,.013457139,.026914278,0,.026914278,0,.013457139,.053828556,0,.12111425,0,.26914278,0,.16148567,.20185709,0,0,.067285694,0,.12111425,.053828556,0,.080742836,0,0,.013457139,0,.026914278,.053828556,.053828556,0,0,.067285694,.013457139,0,0,1.0631139,0,0
9,1910,.013995801,.013995801,0,.013995801,.027991602,0,.013995801,.055983204,0,.11196641,.013995801,.069979005,0,.069979005,.097970612,0,0,.055983204,0,.027991602,.027991602,0,.013995801,0,.027991602,.013995801,.013995801,.055983204,.013995801,.027991602,0,0,.041987404,.027991602,0,0,.82575226,0,0
10,1910,.012983641,0,.051934563,.10386913,.012983641,.012983641,.012983641,.025967281,0,.18177097,.012983641,.23370554,0,.38950923,.32459101,0,0,.051934563,0,.18177097,.03895092,0,.051934563,0,.012983641,0,.03895092,.012983641,.36354193,.090885483,0,0,.07790184,.07790184,0,0,.92183846,.025967281,0
11,1910,.013354701,.026709402,0,.1201923,.040064104,.026709402,0,.026709402,0,.1201923,0,.093482904,0,.24038461,.26709402,0,0,.053418804,0,.026709402,.080128208,0,.40064102,.013354701,0,0,.013354701,.066773504,.040064104,.040064104,0,0,.040064104,.026709402,0,0,1.0817307,0,0
12,1910,.026215756,.026215756,0,.06553939,.039323632,0,.013107878,.06553939,.013107878,.14418666,0,.039323632,0,.17040241,.17040241,.013107878,0,.052431513,.013107878,.06553939,.13107878,0,.32769695,0,.026215756,0,.078647263,.091755144,.052431513,.052431513,0,0,.039323632,.026215756,.013107878,0,1.179709,.013107878,.013107878
1,1911,.06350819,.012701639,.050806556,.13971803,.10161311,0,.012701639,.10161311,.025403278,.27943605,0,.13971803,0,.1651213,.36834753,0,0,.088911466,.012701639,.10161311,.19052458,0,.076209828,0,.038104914,.012701639,.13971803,.06350819,.025403278,.17782293,0,.012701639,.076209828,.11431475,0,0,1.4352852,.012701639,0
2,1911,.028702641,.01435132,.01435132,0,.071756601,0,0,.11481056,0,.18656716,0,.057405282,0,.11481056,.25832376,0,0,.086107925,0,.11481056,.15786453,0,.22962113,0,0,0,0,.043053962,.01435132,.18656716,0,.01435132,.071756601,.086107925,0,0,1.0189438,.01435132,0
3,1911,.039577838,.039577838,.026385223,.039577838,.10554089,0,.013192612,.3298153,.013192612,.46174142,0,.15831135,0,.36939314,.50131929,0,0,.15831135,0,.10554089,.4353562,.013192612,1.7546175,0,.06596306,0,.026385223,.079155676,0,.35620052,0,0,.092348285,.10554089,0,0,2.7176781,.039577838,.06596306
4,1911,.013010669,0,0,.026021337,.052042674,.026021337,.026021337,.07806401,.013010669,.22118136,.013010669,.19516003,0,.36429873,.48139474,0,0,.11709602,0,.091074683,.18214937,0,.87171483,0,.039032005,0,.013010669,.052042674,.026021337,.14311735,0,.039032005,.13010669,.10408535,0,0,1.7174083,.026021337,.026021337
5,1911,.013493456,.013493456,.040480368,.013493456,.06746728,.080960736,0,.17541492,0,.31034949,.026986912,.22938874,0,.32384294,.37781677,0,0,.080960736,0,.080960736,.14842801,0,.83659422,0,.013493456,0,.013493456,.080960736,.06746728,.13493456,0,0,.013493456,.080960736,0,0,1.7136688,.026986912,.013493456
6,1911,.027781636,.013890818,.041672453,.027781636,.069454089,.013890818,0,.027781636,0,.13890818,.041672453,.11112654,.013890818,.19447145,.20836227,0,0,.013890818,0,.069454089,.055563271,.027781636,.26392555,0,.027781636,.027781636,0,.027781636,.055563271,.069454089,0,.027781636,.041672453,.055563271,0,0,.916794,.013890818,0
7,1911,.012901561,.038704682,.051606245,.025803123,.10321249,.012901561,0,.077409364,.025803123,.41284996,0,.19352342,.012901561,.41284996,.45155463,0,0,.11611405,0,.11611405,.12901561,.012901561,.15481873,0,.051606245,.051606245,0,.012901561,.12901561,.11611405,0,.012901561,.025803123,.077409364,0,0,1.3804671,.051606245,.038704682
8,1911,0,.081037275,.027012426,0,.067531064,.013506213,.027012426,.054024853,0,.35116154,0,.12155592,0,.45921123,.52674228,0,.013506213,.054024853,0,.094543487,.13506213,.027012426,.22960562,0,.013506213,0,.013506213,.013506213,.040518638,.081037275,0,0,.013506213,.054024853,0,0,1.4991896,0,0
9,1911,.041684035,.041684035,.069473393,.08336807,.1945255,.20842017,.013894678,.27789357,.013894678,.97262746,0,.30568293,.027789356,.97262746,.86147004,.013894678,.013894678,.12505211,0,.98652214,.20842017,.041684035,.097262748,0,.013894678,0,.041684035,.069473393,.11115742,.25010422,0,0,.08336807,.93094343,0,0,2.2648325,0,.013894678
10,1911,.02590338,.01295169,.077710144,.02590338,.06475845,.051806759,.01295169,.71234298,.01295169,.88071495,.02590338,.11656521,.01295169,.50511593,1.0620385,0,0,.077710144,.01295169,1.2174588,.29788888,0,.20722704,0,.02590338,0,0,.10361352,.077710144,.24608211,0,0,.10361352,1.2692657,0,0,2.4349177,.01295169,0
