Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea,THREATS_GPR_AI,ACTS_GPR_AI
2001-05-11,67.26,26.32,0.00,71.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.01,67.01
2001-05-12,68.32,62.09,0.00,72.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.64,53.62
2001-05-13,47.27,47.88,0.00,50.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.75,48.99
2001-05-14,107.33,76.55,88.55,108.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.36,120.81
2001-05-15,68.41,27.93,0.00,72.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.87,44.92
2001-05-16,60.37,29.45,0.00,64.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.04,57.88
2001-05-17,46.98,47.96,49.93,46.79,24.96,0.00,0.00,0.00,0.00,24.96,0.00,0.00,42.59,48.84
2001-05-18,55.20,65.54,62.03,54.75,0.00,0.00,0.00,0.00,0.00,62.03,0.00,0.00,49.67,54.29
2001-05-19,84.11,38.53,0.00,89.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.85,101.54
2001-05-20,42.42,55.78,69.13,40.68,69.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.27,44.84
2001-05-21,64.93,45.17,58.78,65.34,0.00,58.78,0.00,0.00,0.00,0.00,58.78,0.00,75.73,70.62
2001-05-22,74.36,65.18,0.00,79.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.62,74.86
2001-05-23,70.41,36.33,75.65,70.07,0.00,0.00,0.00,0.00,75.65,0.00,0.00,0.00,77.70,55.83
2001-05-24,36.78,25.40,26.44,37.46,26.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.91,37.21
2001-05-25,56.42,26.17,0.00,60.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.28,61.94
2001-05-26,166.85,169.75,67.97,173.31,0.00,0.00,0.00,0.00,67.97,0.00,0.00,0.00,172.75,174.97
2001-05-27,56.78,49.29,77.75,55.41,23.32,0.00,0.00,0.00,0.00,54.42,0.00,0.00,46.29,69.65
2001-05-28,88.98,58.85,61.27,90.80,61.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.99,109.35
2001-05-29,83.93,67.08,0.00,89.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.98,73.90
2001-05-30,80.61,59.96,39.01,83.32,39.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.12,88.38
2001-05-31,56.95,48.14,27.84,58.85,27.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.31,58.29
2001-06-01,58.27,39.56,34.32,59.84,34.32,0.00,0.00,0.00,34.32,0.00,0.00,0.00,51.38,50.65
2001-06-02,88.15,146.70,0.00,93.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.47,102.97
2001-06-03,56.91,70.10,45.61,57.65,22.80,0.00,0.00,0.00,0.00,0.00,22.80,0.00,45.26,69.66
2001-06-04,122.74,103.74,0.00,130.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.45,129.74
2001-06-05,104.51,68.02,0.00,111.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.58,123.26
2001-06-06,68.06,58.77,38.24,70.01,38.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.25,63.00
2001-06-07,46.11,34.06,0.00,49.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.03,44.33
2001-06-08,46.69,50.84,33.08,47.58,33.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.28,43.14
2001-06-09,80.06,91.44,52.89,81.84,52.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.02,79.87
2001-06-10,42.69,69.73,75.62,40.54,45.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.87,33.48
2001-06-11,95.01,62.83,65.41,96.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.60,78.58
2001-06-12,73.82,94.96,0.00,78.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.94,66.17
2001-06-13,64.92,43.04,0.00,69.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.60,53.83
2001-06-14,42.35,35.24,52.41,41.69,0.00,0.00,0.00,0.00,26.21,26.21,26.21,0.00,51.09,43.17
2001-06-15,70.27,18.50,96.31,68.57,0.00,0.00,0.00,0.00,64.21,0.00,32.10,0.00,73.77,57.30
2001-06-16,88.43,115.63,164.15,83.47,0.00,0.00,0.00,0.00,54.72,0.00,109.43,0.00,83.82,69.49
2001-06-17,49.61,31.66,0.00,52.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.10,53.34
2001-06-18,111.06,75.40,130.83,109.77,65.41,65.41,0.00,0.00,0.00,0.00,65.41,0.00,116.15,83.07
2001-06-19,99.33,97.17,50.58,102.52,50.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.47,79.86
2001-06-20,76.94,43.79,0.00,81.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.62,61.29
2001-06-21,58.38,47.91,55.41,58.57,55.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.74,57.06
2001-06-22,56.73,19.03,33.02,58.28,33.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.98,64.59
2001-06-23,132.14,145.34,58.19,136.97,0.00,0.00,0.00,0.00,0.00,58.19,0.00,0.00,125.62,107.86
2001-06-24,48.60,35.80,23.29,50.26,23.29,23.29,0.00,0.00,0.00,0.00,23.29,0.00,51.90,41.57
2001-06-25,92.91,36.87,255.88,82.26,63.97,63.97,0.00,0.00,0.00,0.00,0.00,0.00,82.41,120.76
2001-06-26,96.27,58.64,0.00,102.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.20,108.27
2001-06-27,67.55,35.64,0.00,71.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.75,72.58
2001-06-28,56.86,25.67,0.00,60.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.86,48.62
2001-06-29,79.10,44.83,0.00,84.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.79,86.95
2001-06-30,108.63,75.97,56.49,112.04,0.00,0.00,0.00,0.00,0.00,56.49,0.00,0.00,110.15,108.58
2001-07-01,45.43,21.99,0.00,48.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.86,49.51
2001-07-02,90.24,82.39,61.27,92.13,61.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.32,96.73
2001-07-03,98.69,93.72,0.00,105.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.46,81.86
2001-07-04,81.76,77.56,0.00,87.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.63,94.22
2001-07-05,52.50,57.63,33.33,53.76,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,60.35,50.34
2001-07-06,76.17,73.54,34.80,78.88,0.00,0.00,0.00,0.00,0.00,34.80,0.00,0.00,87.24,78.83
2001-07-07,117.46,89.14,0.00,125.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.08,125.42
2001-07-08,53.95,33.14,0.00,57.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.63,54.98
2001-07-09,70.41,12.24,63.74,70.84,63.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.57,74.38
2001-07-10,89.49,47.75,0.00,95.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.81,69.96
2001-07-11,77.09,23.11,0.00,82.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.81,82.56
2001-07-12,56.05,15.79,82.21,54.34,0.00,54.80,0.00,0.00,27.40,0.00,0.00,0.00,63.92,47.97
2001-07-13,63.37,43.17,0.00,67.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.27,61.70
2001-07-14,113.62,87.11,56.68,117.35,56.68,56.68,0.00,0.00,0.00,0.00,0.00,0.00,108.53,95.32
2001-07-15,74.96,52.68,24.93,78.23,0.00,0.00,0.00,24.93,0.00,0.00,0.00,0.00,85.06,56.47
2001-07-16,109.52,122.44,63.74,112.51,63.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.92,78.75
2001-07-17,96.98,50.04,52.10,99.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.71,76.89
2001-07-18,74.66,32.61,0.00,79.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.61,61.18
2001-07-19,56.36,33.43,0.00,60.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.64,42.80
2001-07-20,66.74,44.32,0.00,71.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.76,48.64
2001-07-21,96.97,66.63,57.81,99.53,0.00,57.81,0.00,0.00,0.00,0.00,0.00,0.00,98.62,113.09
2001-07-22,47.55,49.62,46.96,47.59,23.48,23.48,0.00,0.00,23.48,0.00,0.00,0.00,60.50,33.04
2001-07-23,90.80,79.59,59.18,92.87,0.00,59.18,0.00,0.00,0.00,0.00,59.18,0.00,92.73,89.38
2001-07-24,96.71,140.45,0.00,103.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.03,81.97
2001-07-25,81.95,62.19,40.47,84.66,40.47,0.00,0.00,0.00,0.00,0.00,40.47,0.00,64.81,98.61
2001-07-26,49.03,34.11,29.59,50.30,0.00,29.59,0.00,0.00,0.00,0.00,0.00,0.00,49.45,52.81
2001-07-27,60.38,46.15,34.32,62.08,34.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.91,47.12
2001-07-28,85.92,62.87,0.00,91.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.95,78.63
2001-07-29,46.10,23.28,0.00,49.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.37,37.43
2001-07-30,96.09,50.84,0.00,102.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.44,93.10
2001-07-31,86.29,40.52,0.00,91.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.30,77.82
2001-08-01,57.96,30.67,39.91,59.14,39.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.19,45.20
2001-08-02,48.94,36.56,0.00,52.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.47,39.19
2001-08-03,58.97,13.42,34.94,60.54,34.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.97,64.76
2001-08-04,92.95,106.46,55.41,95.41,55.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.96,114.12
2001-08-05,44.74,45.67,0.00,47.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.31,39.16
2001-08-06,74.41,34.94,121.26,71.35,121.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.99,74.91
2001-08-07,75.71,31.84,0.00,80.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.08,45.50
2001-08-08,71.53,32.38,0.00,76.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.21,80.98
2001-08-09,46.35,31.10,0.00,49.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.93,31.48
2001-08-10,71.87,45.00,0.00,76.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.10,84.99
2001-08-11,112.53,126.36,119.59,112.07,59.79,0.00,0.00,0.00,0.00,0.00,59.79,0.00,104.09,127.24
2001-08-12,49.18,48.38,68.68,47.90,22.89,0.00,0.00,0.00,0.00,22.89,22.89,0.00,45.44,48.72
2001-08-13,102.43,108.22,0.00,109.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.21,88.08
2001-08-14,96.78,80.79,0.00,103.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.51,108.26
2001-08-15,78.46,108.58,0.00,83.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.55,84.52
2001-08-16,56.08,41.72,81.44,54.43,0.00,0.00,0.00,0.00,0.00,27.15,27.15,0.00,57.65,58.70
2001-08-17,51.85,39.48,0.00,55.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.20,52.90
2001-08-18,65.40,50.34,0.00,69.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.34,77.35
2001-08-19,45.72,41.55,48.07,45.57,0.00,0.00,0.00,0.00,0.00,24.03,24.03,0.00,44.35,47.84
2001-08-20,65.46,51.23,66.67,65.38,0.00,0.00,0.00,0.00,66.67,0.00,0.00,0.00,48.74,80.09
2001-08-21,84.06,48.73,0.00,89.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.67,62.68
2001-08-22,66.26,63.82,0.00,70.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.40,68.42
2001-08-23,43.28,42.79,0.00,46.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.53,43.96
2001-08-24,63.96,49.47,0.00,68.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.04,59.34
2001-08-25,108.28,70.13,0.00,115.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.15,85.61
2001-08-26,44.79,53.70,23.29,46.20,23.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.44,51.17
2001-08-27,97.92,62.13,0.00,104.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.34,95.47
2001-08-28,103.14,28.49,0.00,109.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.61,134.03
2001-08-29,84.67,64.91,42.23,87.44,42.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.29,97.12
2001-08-30,64.67,26.40,27.49,67.10,27.49,0.00,0.00,0.00,0.00,0.00,27.49,0.00,48.81,76.42
2001-08-31,49.79,31.59,0.00,53.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.10,50.80
2001-09-01,96.34,75.40,65.41,98.37,65.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.38,116.75
2001-09-02,49.85,37.45,24.37,51.52,0.00,0.00,0.00,0.00,0.00,24.37,0.00,0.00,53.45,43.49
2001-09-03,79.40,64.28,66.92,80.22,66.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.89,80.39
2001-09-04,103.41,0.00,0.00,110.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.03,66.58
2001-09-05,78.64,54.42,0.00,83.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.76,59.72
2001-09-06,37.41,30.11,0.00,39.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.39,23.31
2001-09-07,58.51,45.79,89.38,56.49,29.79,0.00,0.00,0.00,59.59,0.00,0.00,0.00,68.46,43.97
2001-09-08,76.84,74.28,0.00,81.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.78,49.29
2001-09-09,45.13,15.84,20.62,46.73,0.00,0.00,0.00,0.00,20.62,0.00,0.00,0.00,49.53,43.16
2001-09-10,86.64,0.00,0.00,92.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.73,88.40
2001-09-11,313.06,281.09,329.55,311.99,158.18,0.00,276.82,0.00,0.00,0.00,0.00,0.00,95.00,465.56
2001-09-12,718.42,579.06,654.60,722.59,441.47,0.00,502.37,0.00,0.00,106.56,0.00,0.00,93.81,1163.08
2001-09-13,376.78,319.34,250.23,385.05,178.74,0.00,187.67,0.00,0.00,0.00,0.00,0.00,100.81,611.02
2001-09-14,423.20,375.07,274.02,432.96,274.02,45.67,91.34,0.00,0.00,0.00,34.25,0.00,168.15,667.75
2001-09-15,545.27,770.49,617.03,540.58,617.03,0.00,287.95,0.00,0.00,0.00,123.41,0.00,249.20,834.41
2001-09-16,278.14,319.66,174.32,284.93,174.32,0.00,31.69,0.00,0.00,0.00,23.77,0.00,163.04,442.20
2001-09-17,572.54,487.73,392.17,584.34,392.17,0.00,61.92,0.00,0.00,0.00,144.49,0.00,392.37,856.50
2001-09-18,499.07,477.53,138.10,522.67,92.06,0.00,92.06,0.00,0.00,0.00,0.00,0.00,246.81,740.99
2001-09-19,382.33,345.54,130.34,398.81,130.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,277.72,540.85
2001-09-20,291.61,448.05,139.76,301.54,139.76,0.00,52.41,0.00,0.00,0.00,0.00,0.00,185.21,420.03
2001-09-21,299.53,462.75,338.07,297.01,274.68,73.95,84.52,0.00,0.00,0.00,147.91,0.00,214.07,402.49
2001-09-22,414.88,734.55,166.24,431.14,166.24,0.00,55.41,0.00,0.00,0.00,110.83,0.00,324.12,530.65
2001-09-23,232.44,427.76,145.38,238.13,76.52,0.00,22.96,0.00,0.00,0.00,76.52,0.00,187.82,294.67
2001-09-24,345.70,501.94,296.49,348.92,296.49,74.12,0.00,0.00,0.00,0.00,55.59,0.00,373.55,423.58
2001-09-25,346.52,610.18,230.16,354.13,230.16,46.03,46.03,0.00,0.00,0.00,0.00,0.00,314.12,436.06
2001-09-26,248.88,404.78,67.97,260.71,67.97,0.00,33.98,0.00,0.00,0.00,0.00,0.00,234.28,312.60
2001-09-27,205.27,522.30,49.43,215.46,24.72,24.72,0.00,0.00,0.00,0.00,49.43,0.00,167.80,263.83
2001-09-28,197.06,318.08,90.31,204.04,60.21,0.00,60.21,0.00,0.00,0.00,0.00,0.00,176.08,251.08
2001-09-29,283.60,754.81,56.13,298.48,56.13,0.00,56.13,0.00,0.00,0.00,0.00,0.00,248.18,391.08
2001-09-30,191.26,405.06,106.49,196.80,85.19,42.60,21.30,0.00,21.30,21.30,21.30,0.00,173.51,252.19
2001-10-01,266.95,278.56,224.41,269.74,224.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.87,293.28
2001-10-02,256.24,332.52,136.65,264.06,136.65,0.00,45.55,0.00,0.00,0.00,0.00,0.00,198.23,326.75
2001-10-03,249.90,445.70,36.25,263.87,0.00,0.00,36.25,0.00,0.00,0.00,0.00,0.00,230.96,324.74
2001-10-04,188.50,477.53,100.43,194.26,100.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.83,213.72
2001-10-05,202.91,347.43,191.81,203.64,164.41,0.00,0.00,0.00,0.00,0.00,27.40,0.00,179.36,255.81
2001-10-06,230.80,529.83,200.58,232.77,200.58,50.14,0.00,0.00,0.00,0.00,50.14,0.00,216.48,280.54
2001-10-07,170.92,304.98,174.07,170.71,125.33,0.00,48.74,0.00,20.89,0.00,41.78,0.00,181.09,197.16
2001-10-08,397.25,437.74,604.17,383.73,604.17,0.00,51.79,0.00,0.00,0.00,103.57,0.00,176.69,638.10
2001-10-09,412.47,505.97,273.45,421.55,273.45,0.00,0.00,0.00,0.00,0.00,43.18,0.00,353.26,576.47
2001-10-10,275.82,312.97,219.52,279.50,184.86,0.00,0.00,0.00,0.00,0.00,103.98,0.00,226.88,367.61
2001-10-11,197.80,286.52,99.43,204.23,99.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.63,258.51
2001-10-12,220.32,268.71,223.80,220.09,223.80,0.00,74.60,0.00,0.00,0.00,37.30,0.00,197.71,271.72
2001-10-13,333.95,521.07,102.35,349.10,51.18,0.00,0.00,0.00,0.00,0.00,51.18,0.00,306.47,426.83
2001-10-14,186.61,274.75,151.68,188.90,130.01,0.00,21.67,0.00,21.67,21.67,21.67,0.00,170.50,243.94
2001-10-15,312.01,253.88,275.32,314.41,165.19,0.00,0.00,0.00,110.13,0.00,110.13,0.00,277.98,389.32
2001-10-16,312.04,421.20,46.65,329.40,46.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.12,414.69
2001-10-17,224.84,357.89,223.56,224.93,111.78,0.00,37.26,0.00,111.78,0.00,37.26,0.00,202.37,281.34
2001-10-18,188.47,304.70,93.30,194.69,46.65,0.00,46.65,0.00,0.00,0.00,23.32,0.00,162.41,239.37
2001-10-19,202.83,245.79,95.96,209.82,95.96,0.00,31.99,0.00,0.00,0.00,31.99,0.00,197.11,237.13
2001-10-20,280.50,379.18,51.94,295.44,51.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.47,313.76
2001-10-21,172.86,191.97,86.89,178.48,65.17,21.72,43.45,0.00,0.00,0.00,21.72,0.00,167.14,213.24
2001-10-22,278.98,311.19,0.00,297.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272.89,335.37
2001-10-23,291.22,447.39,87.88,304.52,87.88,0.00,0.00,0.00,0.00,0.00,43.94,0.00,246.30,346.87
2001-10-24,228.24,296.37,35.88,240.82,35.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.86,290.60
2001-10-25,173.97,281.69,24.44,183.75,24.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.41,211.37
2001-10-26,194.48,264.94,29.34,205.27,29.34,0.00,0.00,0.00,0.00,0.00,29.34,0.00,179.80,227.61
2001-10-27,224.65,383.59,0.00,239.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.35,252.92
2001-10-28,160.09,195.93,20.81,169.19,20.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.25,187.88
2001-10-29,198.64,217.80,0.00,211.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.16,233.47
2001-10-30,270.12,293.06,95.34,281.55,47.67,0.00,0.00,0.00,47.67,0.00,0.00,0.00,239.00,310.88
2001-10-31,233.71,274.35,37.58,246.53,37.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.98,252.82
2001-11-01,173.87,289.00,25.07,183.59,25.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.62,192.76
2001-11-02,183.82,175.93,124.01,187.73,95.40,0.00,0.00,0.00,28.62,0.00,66.78,0.00,189.31,196.45
2001-11-03,238.55,361.61,45.91,251.14,45.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239.76,244.24
2001-11-04,172.60,226.77,43.72,181.03,43.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187.22,180.82
2001-11-05,242.59,228.82,241.67,242.65,241.67,0.00,69.05,0.00,0.00,0.00,51.79,0.00,207.34,298.61
2001-11-06,224.47,268.76,43.72,236.29,43.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.58,241.59
2001-11-07,182.95,265.98,112.26,187.57,74.84,0.00,0.00,0.00,0.00,0.00,37.42,0.00,185.00,181.09
2001-11-08,141.12,169.49,49.01,147.14,24.51,24.51,0.00,0.00,0.00,0.00,24.51,0.00,110.50,166.55
2001-11-09,162.88,188.99,61.48,169.51,61.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.25,177.27
2001-11-10,274.95,410.34,0.00,292.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.05,287.88
2001-11-11,133.20,259.67,64.37,137.70,42.91,0.00,0.00,0.00,0.00,0.00,21.46,0.00,155.75,128.87
2001-11-12,225.46,252.28,46.90,237.13,46.90,46.90,0.00,0.00,0.00,0.00,46.90,0.00,184.52,289.75
2001-11-13,291.80,339.36,0.00,310.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.32,354.69
2001-11-14,198.29,256.63,34.25,209.01,34.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.15,242.18
2001-11-15,131.92,149.60,24.34,138.96,24.34,0.00,24.34,0.00,0.00,0.00,0.00,0.00,105.91,156.19
2001-11-16,156.30,166.28,29.85,164.56,29.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.79,160.83
2001-11-17,210.16,346.72,0.00,223.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.01,233.49
2001-11-18,139.05,172.48,64.13,143.95,21.38,0.00,0.00,0.00,21.38,21.38,0.00,0.00,127.26,159.21
2001-11-19,209.31,166.58,173.42,211.65,0.00,115.62,0.00,0.00,0.00,0.00,173.42,0.00,189.19,251.98
2001-11-20,212.96,247.61,49.57,223.64,49.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.56,229.70
2001-11-21,219.70,216.24,0.00,234.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.64,262.39
2001-11-22,110.60,168.72,54.89,114.24,27.45,0.00,0.00,0.00,27.45,0.00,0.00,0.00,92.69,134.70
2001-11-23,136.09,217.70,36.55,142.60,36.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,151.81
2001-11-24,233.86,234.82,71.90,244.45,0.00,0.00,0.00,0.00,0.00,0.00,71.90,0.00,210.28,276.40
2001-11-25,142.97,177.16,121.34,144.39,121.34,0.00,0.00,0.00,24.27,0.00,24.27,0.00,136.03,164.09
2001-11-26,181.37,170.33,0.00,193.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.76,218.73
2001-11-27,221.13,227.71,94.82,229.39,94.82,0.00,0.00,0.00,0.00,0.00,47.41,0.00,168.37,248.98
2001-11-28,212.76,240.38,195.51,213.89,117.30,117.30,39.10,0.00,0.00,0.00,39.10,0.00,166.09,273.78
2001-11-29,119.87,216.29,51.18,124.36,51.18,51.18,0.00,0.00,0.00,0.00,0.00,0.00,114.92,140.52
2001-11-30,138.90,139.77,30.31,146.00,30.31,0.00,0.00,0.00,0.00,0.00,30.31,0.00,115.04,142.54
2001-12-01,136.12,236.74,49.29,141.80,49.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.86,142.11
2001-12-02,117.87,169.97,22.69,124.10,22.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.83,144.83
2001-12-03,210.93,185.71,161.11,214.18,161.11,0.00,0.00,0.00,0.00,0.00,53.70,0.00,179.50,248.84
2001-12-04,212.27,235.04,90.63,220.22,90.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.25,248.84
2001-12-05,164.73,207.19,71.90,170.80,71.90,0.00,35.95,0.00,0.00,0.00,0.00,0.00,138.93,180.15
2001-12-06,102.58,183.72,46.65,106.24,46.65,23.32,0.00,0.00,0.00,0.00,0.00,0.00,83.64,129.69
2001-12-07,131.30,157.79,60.84,135.91,30.42,0.00,30.42,30.42,30.42,30.42,0.00,0.00,123.91,154.52
2001-12-08,170.46,241.64,52.41,178.18,52.41,0.00,0.00,0.00,0.00,0.00,52.41,0.00,195.24,192.48
2001-12-09,118.65,181.18,78.59,121.27,78.59,0.00,0.00,0.00,0.00,0.00,23.58,0.00,112.46,152.14
2001-12-10,184.99,175.93,114.47,189.61,114.47,57.24,0.00,0.00,0.00,0.00,57.24,0.00,189.31,212.17
2001-12-11,171.51,207.84,0.00,182.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.24,196.49
2001-12-12,176.12,138.99,108.52,180.54,108.52,0.00,0.00,0.00,0.00,0.00,36.17,0.00,157.43,209.83
2001-12-13,148.88,182.14,27.88,156.79,27.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.18,183.76
2001-12-14,154.41,190.49,63.97,160.33,63.97,0.00,0.00,0.00,31.99,0.00,0.00,0.00,120.27,187.73
2001-12-15,196.95,289.00,100.29,203.27,100.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.36,242.67
